GEOID,3sfca_capacity,2sfca30_capacity
51001090100,0.08305348092901187,0.0
51001090200,0.08305348092901187,0.0
51001090300,0.08305348092901187,0.0
51001090400,1.3921345374767702,0.03194056485039221
51001090500,0.7455038645294637,0.010333712157479833
51001090600,1.3921345374767702,0.03194056485039221
51001090700,1.3921345374767702,0.03194056485039221
51001090800,1.3921345374767702,0.03194056485039221
51001980100,0.0,0.0
51001980200,0.08305348092901187,0.0
51001990100,0.08305348092901187,0.0
51001990200,,
51003010100,0.08936722697399081,0.0
51003010201,0.802177251647489,0.010374318133475887
51003010202,0.802177251647489,0.010374318133475887
51003010300,1.4979649473735603,0.03206607423074365
51003010401,0.802177251647489,0.010374318133475887
51003010402,1.4979649473735603,0.03206607423074365
51003010500,1.4979649473735603,0.03206607423074365
51003010601,1.4979649473735603,0.03206607423074365
51003010602,1.4979649473735603,0.03206607423074365
51003010700,1.4979649473735603,0.03206607423074365
51003010800,1.4979649473735603,0.03206607423074365
51003010901,1.4184397999645841,0.03206607423074365
51003010902,1.4184397999645841,0.03206607423074365
51003010903,1.9648807685511964,0.04715599151579949
51003011000,1.4184397999645841,0.03206607423074365
51003011100,0.7303331544002309,0.010374318133475887
51003011201,0.08740703994644075,0.0
51003011202,1.4184397999645841,0.03206607423074365
51003011301,0.802177251647489,0.010374318133475887
51003011302,1.9648807685511964,0.04715599151579949
51003011303,1.9648807685511964,0.04715599151579949
51003011400,0.08936722697399081,0.0
51005070100,3.1996875778307223,0.08196171358688856
51005080100,3.1996875778307223,0.08196171358688856
51005080201,1.2539316183390667,0.01803157698911548
51005080202,1.2539316183390667,0.01803157698911548
51005080301,1.2539316183390667,0.01803157698911548
51005080302,0.13969529965581115,0.0
51007930100,0.0,0.0
51007930200,0.15386486357092052,0.0
51009010100,0.0757441459872825,0.0
51009010200,0.0757441459872825,0.0
51009010300,0.09940419214858352,0.00048207659342119896
51009010401,0.5900750089455171,0.010133838877768673
51009010402,1.2696161613106396,0.02820720532421575
51009010502,1.1782832703126218,0.028908407641919313
51009010503,1.2696161613106396,0.02820720532421575
51009010504,0.5637066489088937,0.011595300861848004
51009010600,0.5900750089455171,0.010133838877768673
51011040100,0.09940419214858352,0.00048207659342119896
51011040200,0.0757441459872825,0.0
51011040300,0.0757441459872825,0.0
51013100100,1.5411222984678008,0.04761912837066514
51013100200,1.9381779785507585,0.04734401865004364
51013100300,0.6846538240020722,0.015884612797867043
51013100400,0.8109362593156856,0.015605725118155993
51013100500,0.6846538240020722,0.015884612797867043
51013100600,0.6846538240020722,0.015884612797867043
51013100700,0.6846538240020722,0.015884612797867043
51013100800,1.9381779785507585,0.04734401865004364
51013100900,1.9381779785507585,0.04734401865004364
51013101000,1.5411222984678008,0.04761912837066514
51013101100,1.5411222984678008,0.04761912837066514
51013101200,1.9381779785507585,0.04734401865004364
51013101300,1.9381779785507585,0.04734401865004364
51013101401,1.6839137534082769,0.047418403074157234
51013101402,1.9381779785507585,0.04734401865004364
51013101403,1.9381779785507585,0.04734401865004364
51013101404,1.9381779785507585,0.04734401865004364
51013101500,0.6846538240020722,0.015884612797867043
51013101601,0.6846538240020722,0.015884612797867043
51013101602,0.8109362593156856,0.015605725118155993
51013101603,0.6846538240020722,0.015884612797867043
51013101701,0.8109362593156856,0.015605725118155993
51013101702,0.8109362593156856,0.015605725118155993
51013101703,0.8109362593156856,0.015605725118155993
51013101801,0.8109362593156856,0.015605725118155993
51013101802,0.8109362593156856,0.015605725118155993
51013101803,0.8109362593156856,0.015605725118155993
51013101900,1.9381779785507585,0.04734401865004364
51013102001,1.9381779785507585,0.04734401865004364
51013102002,1.9381779785507585,0.04734401865004364
51013102003,1.9381779785507585,0.04734401865004364
51013102100,2.2616824803115994,0.047065130970332596
51013102200,2.2616824803115994,0.047065130970332596
51013102301,1.9381779785507585,0.04734401865004364
51013102302,2.2616824803115994,0.047065130970332596
51013102400,2.2616824803115994,0.047065130970332596
51013102500,2.2616824803115994,0.047065130970332596
51013102600,2.2616824803115994,0.047065130970332596
51013102701,2.2616824803115994,0.047065130970332596
51013102702,2.2616824803115994,0.047065130970332596
51013102801,2.2616824803115994,0.047065130970332596
51013102802,2.2616824803115994,0.047065130970332596
51013102901,2.721991162074038,0.046776588356602485
51013102902,2.721991162074038,0.046776588356602485
51013103000,2.721991162074038,0.046776588356602485
51013103100,2.2616824803115994,0.047065130970332596
51013103200,2.2616824803115994,0.047065130970332596
51013103300,2.2616824803115994,0.047065130970332596
51013103401,0.8109362593156856,0.015605725118155993
51013103402,0.8109362593156856,0.015605725118155993
51013103501,0.8109362593156856,0.015605725118155993
51013103502,0.8109362593156856,0.015605725118155993
51013103503,0.8109362593156856,0.015605725118155993
51013103601,1.0046827391609658,0.015317182504425883
51013103602,0.8109362593156856,0.015605725118155993
51013103700,1.0046827391609658,0.015317182504425883
51013103800,1.0046827391609658,0.015317182504425883
51013980100,1.0046827391609658,0.015317182504425883
51013980200,1.0046827391609658,0.015317182504425883
51015070100,0.0,0.0
51015070200,0.0854468529188907,0.0
51015070300,1.8790059082966228,0.05344638071360644
51015070400,0.6990635041988372,0.011758203756993416
51015070500,0.08740703994644075,0.0
51015070600,0.6990635041988372,0.011758203756993416
51015070700,1.3566472374770537,0.03634353888525238
51015070800,0.0854468529188907,0.0
51015070900,0.6990635041988372,0.011758203756993416
51015071000,0.0854468529188907,0.0
51015071101,0.6990635041988372,0.011758203756993416
51015071102,0.08740703994644075,0.0
51015071200,0.08740703994644075,0.0
51017920100,0.13969529965581115,0.0
