origin,dest,cost
51610,51085,19.4
51197,51085,347.2
51680,51085,242
51710,51085,231
51700,51085,207.4
51540,51085,154.8
51013,51085,23.1
51550,51085,262.5
51670,51085,162.9
51035,51085,354
51115,51085,218.6
51077,51085,379
51640,51085,362.1
51775,51085,266.1
51620,51085,238.6
51830,51085,188.4
51570,51085,161.7
51720,51085,468.7
51760,51085,141.7
51105,51085,502.1
51071,51085,334.1
51590,51085,313.6
51011,51085,248.7
51630,51085,77.6
51800,51085,236.5
51075,51085,166.4
51025,51085,223.8
51135,51085,224.2
51045,51085,295.2
51580,51085,250.5
51678,51085,210
51810,51085,262.2
51173,51085,370.8
51683,51085,43.1
51770,51085,266
51049,51085,197.2
51595,51085,210.9
51111,51085,245.1
51750,51085,306.1
51735,51085,216.9
51840,51085,80.5
51065,51085,165.5
51103,51085,190.3
51169,51085,477.5
51063,51085,322.6
51530,51085,214.3
51685,51085,36.9
51167,51059,53.3
51187,51059,342
51165,51059,279.7
51195,51059,90.5
51083,51059,279.6
51053,51059,364.5
51117,51059,304.2
51031,51059,248.7
51007,51059,322.3
51036,51059,401.5
51017,51059,250.3
51127,51059,392.6
51181,51059,423.4
51790,51059,246.7
51600,51059,400.4
51091,51059,300.2
51690,51059,196.7
51191,51059,21.7
51139,51059,315.6
51073,51059,424.6
51069,51059,349.4
51093,51059,429.6
51095,51059,411.3
51067,51059,198.3
51003,51059,273
51099,51059,411.9
51125,51059,283.3
51175,51059,399.3
51061,51059,374
51005,51059,230.5
51153,51059,390
51041,51059,374.3
51027,51059,114.2
51149,51059,392.7
51089,51059,195.8
51185,51059,84.2
51131,51059,518.8
51141,51059,154.6
51145,51059,350.8
51171,51059,311.3
51193,51059,437.1
51177,51059,364
51033,51059,391.3
51023,51059,190.2
51163,51059,215.9
51133,51059,448.2
51051,51059,109.2
51179,51059,394.2
51085,51059,356.1
51015,51059,248.9
51081,51059,368.4
51037,51059,310
51143,51059,249.9
51119,51059,422.4
51159,51059,420.8
51059,51059,403.7
51029,51059,300.7
51199,51059,428
51147,51059,295.2
51057,51059,414.8
51097,51059,407.7
51157,51059,344.8
51019,51059,203
51121,51059,133.5
51107,51059,392.1
51109,51059,329
51047,51059,345.6
51087,51059,361.5
51155,51059,110.4
51101,51059,388.2
51009,51059,254.2
51113,51059,325.6
51137,51059,334.2
51001,51059,564.1
51161,51059,158.4
51043,51059,356.7
51820,51059,254
51183,51059,394.9
51079,51059,307.8
51740,51059,453.1
51520,51059,5.7
51660,51059,269.5
51510,51059,422.9
51650,51059,440
51021,51059,95
51730,51059,371.6
51610,51059,408.8
51197,51059,86.2
51680,51059,235.4
51710,51059,456.7
51700,51059,433
51540,51059,282.5
51013,51059,414.1
51550,51059,469.7
51670,51059,379.9
51035,51059,115.2
51115,51059,445.6
51077,51059,114.2
51640,51059,123.2
51775,51059,154.1
51620,51059,404
51830,51059,414.1
51570,51059,377.9
51720,51059,84.9
51760,51059,360.9
51105,51059,93.5
51071,51059,142.2
51590,51059,229.4
51011,51059,255.1
51630,51059,377.3
51800,51059,430.2
51075,51059,330.5
51025,51059,344
51135,51059,329.2
51045,51059,194.9
51580,51059,227.3
51678,51059,209.4
51810,51059,481.3
51173,51059,52
51683,51059,385.9
51770,51059,166.3
51049,51059,322.5
51595,51059,364.5
51111,51059,349.8
51750,51059,121.3
51735,51059,442.6
51840,51059,343.7
51065,51059,312.7
51103,51059,457.1
51169,51059,68.9
51063,51059,151.6
51530,51059,212.1
51685,51059,393.6
51167,51059,503.2
51187,51059,284.9
51165,51059,279.4
51195,51059,540.5
51083,51059,226.6
51053,51059,144.8
51117,51059,177.2
51031,51059,267.8
51007,51059,181.1
51036,51059,113.1
51017,51059,318.5
51127,51059,109.4
51181,51059,100.3
51790,51059,247.6
51600,51059,241.3
51091,51059,301.2
51690,51059,286.2
51191,51059,465.4
51139,51059,287.3
51073,51059,90.1
51069,51059,308.3
51093,51059,73.8
51095,51059,85.7
51067,51059,324.1
51003,51059,213.8
51099,51059,198.7
51125,51059,255
51175,51059,96.2
51061,51059,240.8
51005,51059,321.4
51153,51059,229.2
51041,51059,159.6
51027,51059,524.3
51149,51059,117.1
51089,51059,287.3
51185,51059,467.9
51131,51059,68.7
51141,51059,326
51145,51059,174.3
51171,51059,310.7
51193,51059,178
51177,51059,189
51033,51059,168.1
51023,51059,321.1
51163,51059,280.8
51133,51059,163.7
51051,51059,559.2
51179,51059,200.1
51085,51059,143
51015,51059,251.9
51081,51059,123.2
51037,51059,230.7
51143,51059,271.6
51119,51059,118.8
51159,51059,161.6
51059,51059,242.9
51029,51059,232.5
51199,51059,75
51147,51059,205.2
51057,51059,162.2
51097,51059,135
51157,51059,267
51019,51059,288.8
51121,51059,368.8
51107,51059,274.9
51109,51059,194.5
51047,51059,230.6
51087,51059,124.2
51155,51059,381.2
51101,51059,134.5
51009,51059,281.3
51113,51059,244.7
51137,51059,222.9
51001,51059,114
51161,51059,340.2
51043,51059,293.2
51820,51059,235.8
51183,51059,112.7
51079,51059,233.6
51740,51059,39.2
51520,51059,479.2
51660,51059,269.2
51510,51059,240.6
51650,51059,45.4
51021,51059,421.8
51730,51059,118.2
51610,51059,246.6
51197,51059,414.9
51680,51059,263.1
51710,51059,28.7
51700,51059,57.7
51540,51059,206.6
51013,51059,245.9
51550,51059,51.1
51670,51059,123.8
51035,51059,379
51115,51059,113.5
51077,51059,428.3
51640,51059,395.6
51775,51059,333.8
51620,51059,82.3
51830,51059,77.8
51570,51059,132.3
51720,51059,536.4
51760,51059,134.2
51105,51059,569.8
51071,51059,401.8
51590,51059,254.8
51011,51059,233.2
51630,51059,184.2
51800,51059,64.4
51075,51059,171.3
51025,51059,142.6
51135,51059,175.5
51045,51059,362.9
51580,51059,318.2
51678,51059,277.7
51810,51059,28
51173,51059,438.5
51683,51059,233.4
51770,51059,327.3
51049,51059,198.9
51595,51059,117.8
51111,51059,196.7
51750,51059,373.8
51735,51059,61.4
51840,51059,300.4
51065,51059,201.2
51103,51059,147.9
51169,51059,545.2
51063,51059,365.6
51530,51059,282
51685,51059,234.9
51167,51059,485.4
51187,51059,267.1
51165,51059,261.5
51195,51059,522.7
51083,51059,208.6
51053,51059,126.9
51117,51059,159.3
51031,51059,249.9
51007,51059,163.2
51036,51059,95.2
51017,51059,300.7
51127,51059,91.6
51181,51059,81.8
51790,51059,229.7
51600,51059,223.4
51091,51059,283.4
51690,51059,268.3
51191,51059,447.6
51139,51059,269.5
51073,51059,72.3
51069,51059,290.5
51093,51059,55.9
51095,51059,67.9
51067,51059,306.2
51003,51059,196
51099,51059,180.9
51125,51059,237.2
51175,51059,78.3
51061,51059,222.9
51005,51059,303.6
51153,51059,211.4
51041,51059,141.6
51027,51059,506.5
51149,51059,99.2
51089,51059,269.4
51185,51059,450.1
51131,51059,63.9
51141,51059,308.1
51145,51059,156.4
51171,51059,292.9
51193,51059,160.2
51177,51059,171.1
51033,51059,150.3
51023,51059,303.3
51163,51059,262.9
51133,51059,145.9
51051,51059,541.4
51179,51059,182.3
51085,51059,125.2
51015,51059,234
51081,51059,105.3
51037,51059,212.8
51143,51059,253.7
51119,51059,101
51159,51059,143.8
51059,51059,225
51029,51059,214.6
51199,51059,57.2
51147,51059,187.3
51057,51059,144.4
51097,51059,117.2
51157,51059,249.2
51019,51059,270.9
51121,51059,351
51107,51059,257.1
51109,51059,176.7
51047,51059,212.7
51087,51059,106.4
51155,51059,363.4
51101,51059,116.7
51009,51059,263.5
51113,51059,226.9
51137,51059,205.1
51001,51059,109.2
51161,51059,322.4
51043,51059,275.4
51820,51059,218
51183,51059,94.8
51079,51059,215.8
51740,51059,21.2
51520,51059,461.4
51660,51059,251.4
51510,51059,222.8
51650,51059,27.6
51021,51059,404
51730,51059,100.3
51610,51059,228.8
51197,51059,397
51680,51059,245.2
51710,51059,8.5
51700,51059,39.8
51540,51059,188.8
51013,51059,228.1
51550,51059,32.8
51670,51059,105.9
51035,51059,361.1
51115,51059,95.7
51077,51059,410.3
51640,51059,377.7
51775,51059,316
51620,51059,64.4
51830,51059,60
51570,51059,114.4
51720,51059,518.6
51760,51059,116.4
51105,51059,552
51071,51059,384
51590,51059,236.9
51011,51059,215.3
51630,51059,166.4
51800,51059,46.5
51075,51059,153.4
51025,51059,124.7
51135,51059,157.6
51045,51059,345.1
51580,51059,300.4
51678,51059,259.9
51810,51059,28.1
51173,51059,420.7
51683,51059,215.6
51770,51059,309.4
51049,51059,181.1
51595,51059,99.9
51111,51059,178.8
51750,51059,356
51735,51059,43.6
51840,51059,282.6
51065,51059,183.4
51103,51059,130.1
51169,51059,527.3
51063,51059,347.7
51530,51059,264.2
51685,51059,217
51167,51059,442.3
51187,51059,92.5
51165,51059,158.3
51195,51059,479.6
51083,51059,257.3
51053,51059,174.2
51117,51059,227.4
51031,51059,252.9
51007,51059,168.1
51036,51059,155.9
51017,51059,248.7
51127,51059,147
51181,51059,185.6
51790,51059,181.7
51600,51059,23.2
51091,51059,230.2
51690,51059,325.1
51191,51059,404.5
51139,51059,129.7
51073,51059,178.3
51069,51059,115.9
51093,51059,203.8
51095,51059,165.7
51067,51059,306.5
51003,51059,162.7
51099,51059,90.9
51125,51059,203.8
51175,51059,217.5
51061,51059,66.7
51005,51059,260.5
51153,51059,46.1
51041,51059,156.8
51027,51059,463.4
51149,51059,163.7
51089,51059,326.3
51185,51059,407
51131,51059,273.2
51141,51059,364.9
51145,51059,155.9
51171,51059,118.3
51193,51059,127.1
51177,51059,85.7
51033,51059,96.2
51023,51059,260.1
51163,51059,219.8
51133,51059,161.5
51051,51059,498.3
51179,51059,52
51085,51059,100.9
51015,51059,188.1
51081,51059,194.3
51037,51059,240.2
51143,51059,293.2
51119,51059,166.3
51159,51059,134
51059,51059,19.4
51029,51059,205.2
51199,51059,182.4
51147,51059,206
51057,51059,121.6
51097,51059,143.8
51157,51059,103.1
51019,51059,266.3
51121,51059,307.9
51107,51059,63.7
51109,51059,126.1
51047,51059,93.7
51087,51059,122
51155,51059,320.3
51101,51059,125.9
51009,51059,230.2
51113,51059,126
51137,51059,101.6
51001,51059,318.5
51161,51059,279.3
51043,51059,100.3
51820,51059,184.7
51183,51059,179.3
51079,51059,145.6
51740,51059,220.7
51520,51059,418.3
51660,51059,154.2
51510,51059,11.7
51650,51059,194.4
51021,51059,360.9
51730,51059,150.2
51610,51059,18.6
51197,51059,353.9
51680,51059,239.9
51710,51059,211.1
51700,51059,187.4
51540,51059,154.6
51013,51059,18
51550,51059,242.6
51670,51059,143
51035,51059,360.8
51115,51059,198.6
51077,51059,385.7
51640,51059,368.8
51775,51059,272.9
51620,51059,218.7
51830,51059,168.5
51570,51059,141.8
51720,51059,475.5
51760,51059,121.8
51105,51059,508.9
51071,51059,340.9
51590,51059,293.7
51011,51059,234
51630,51059,57.7
51800,51059,216.6
51075,51059,146.5
51025,51059,203.9
51135,51059,204.2
51045,51059,301.9
51580,51059,257.3
51678,51059,216.8
51810,51059,242.3
51173,51059,377.6
51683,51059,47.6
51770,51059,272.7
51049,51059,177.3
51595,51059,191
51111,51059,225.2
51750,51059,312.9
51735,51059,197
51840,51059,108
51065,51059,155.1
51103,51059,170.4
51169,51059,484.2
51063,51059,329.3
51530,51059,221.1
51685,51059,41.9
51167,51059,367.7
51187,51059,67.2
51165,51059,105
51195,51059,405
51083,51059,223.1
51053,51059,169.3
51117,51059,222.5
51031,51059,167.7
51007,51059,145.3
51036,51059,151
51017,51059,182.9
51127,51059,142.1
51181,51059,180.6
51790,51059,112
51600,51059,81
51091,51059,165.7
51690,51059,264.2
51191,51059,329.9
51139,51059,64.1
51073,51059,173.4
51069,51059,103.8
51093,51059,198.9
51095,51059,160.8
51067,51059,231.9
51003,51059,78.3
51099,51059,86.5
51125,51059,118.6
51175,51059,212.6
51061,51059,38.8
51005,51059,185.9
51153,51059,63.4
51041,51059,149.5
51027,51059,388.8
51149,51059,158.8
51089,51059,263.7
51185,51059,332.4
51131,51059,268.3
51141,51059,291.9
51145,51059,113.7
51171,51059,101.9
51193,51059,122.7
51177,51059,65
51033,51059,91.5
51023,51059,185.5
51163,51059,145.2
51133,51059,157.5
51051,51059,423.7
51179,51059,67.5
51085,51059,96
51015,51059,116.3
51081,51059,189.4
51037,51059,204.7
51143,51059,208
51119,51059,162.4
51159,51059,130.1
51059,51059,84.3
51029,51059,129
51199,51059,177.5
51147,51059,157.6
51057,51059,117.7
51097,51059,138.9
51157,51059,39.1
51019,51059,181.1
51121,51059,233.3
51107,51059,82.6
51109,51059,70.3
51047,51059,6.7
51087,51059,117.1
51155,51059,245.7
51101,51059,121
51009,51059,145
51113,51059,31.9
51137,51059,33.3
51001,51059,313.6
51161,51059,204.7
51043,51059,91.3
51820,51059,100.3
51183,51059,174.4
51079,51059,51.5
51740,51059,215.8
51520,51059,343.7
51660,51059,96.8
51510,51059,103.6
51650,51059,189.5
51021,51059,286.3
51730,51059,145.2
51610,51059,89.5
51197,51059,279.3
51680,51059,154.7
51710,51059,206.2
51700,51059,182.5
51540,51059,67.4
51013,51059,94.8
51550,51059,237.7
51670,51059,138.1
51035,51059,286.2
51115,51059,194.4
51077,51059,311.1
51640,51059,294.2
51775,51059,198.3
51620,51059,213.8
51830,51059,163.5
51570,51059,136.9
51720,51059,400.9
51760,51059,116.9
51105,51059,434.3
51071,51059,266.3
51590,51059,232.6
51011,51059,161.4
51630,51059,51.9
51800,51059,211.6
51075,51059,91.5
51025,51059,199
51135,51059,181.5
51045,51059,227.3
51580,51059,182.7
51678,51059,142.2
51810,51059,237.4
51173,51059,303
51683,51059,59.6
51770,51059,198.1
51049,51059,131.5
51595,51059,186.1
51111,51059,202.4
51750,51059,238.3
51735,51059,192.1
51840,51059,98.1
51065,51059,78.9
51103,51059,166.4
51169,51059,409.6
51063,51059,254.7
51530,51059,146.5
51685,51059,68.3
51167,51059,430.5
51187,51059,80.7
51165,51059,146.5
51195,51059,467.8
51083,51059,279.1
51053,51059,195.9
51117,51059,249.1
51031,51059,250
51007,51059,189.8
51036,51059,177.7
51017,51059,236.9
51127,51059,168.7
51181,51059,207.3
51790,51059,169.8
51600,51059,20.1
51091,51059,218.3
51690,51059,328
51191,51059,392.6
51139,51059,117.9
51073,51059,200.1
51069,51059,87.1
51093,51059,225.5
51095,51059,187.5
51067,51059,294.7
51003,51059,160.6
51099,51059,112.7
51125,51059,200.9
51175,51059,239.3
51061,51059,54.9
51005,51059,248.7
51153,51059,39.5
51041,51059,178.5
51027,51059,451.5
51149,51059,185.4
51089,51059,326.5
51185,51059,395.1
51131,51059,295
51141,51059,354.7
51145,51059,177.6
51171,51059,106.5
51193,51059,148.8
51177,51059,107.5
51033,51059,117.9
51023,51059,248.3
51163,51059,208
51133,51059,183.2
51051,51059,486.4
51179,51059,73.7
51085,51059,122.7
51015,51059,176.3
51081,51059,216
51037,51059,261.9
51143,51059,290.3
51119,51059,188
51159,51059,155.8
51059,51059,23.3
51029,51059,210.5
51199,51059,204.1
51147,51059,227.7
51057,51059,143.3
51097,51059,165.5
51157,51059,91.2
51019,51059,263.4
51121,51059,296.1
51107,51059,33.1
51109,51059,147.8
51047,51059,81.9
51087,51059,143.7
51155,51059,308.5
51101,51059,147.7
51009,51059,227.2
51113,51059,114.2
51137,51059,113.5
51001,51059,340.2
51161,51059,267.5
51043,51059,69.7
51820,51059,179.5
51183,51059,201
51079,51059,133.8
51740,51059,242.4
51520,51059,406.4
51660,51059,142.4
51510,51059,34.1
51650,51059,216.1
51021,51059,349
51730,51059,171.9
51610,51059,21.2
51197,51059,342.1
51680,51059,236.9
51710,51059,232.8
51700,51059,209.2
51540,51059,149.7
51013,51059,24.9
51550,51059,264.3
51670,51059,164.7
51035,51059,348.9
51115,51059,220.4
51077,51059,373.9
51640,51059,357
51775,51059,261.1
51620,51059,240.4
51830,51059,190.2
51570,51059,163.5
51720,51059,463.7
51760,51059,143.5
51105,51059,497
51071,51059,329.1
51590,51059,314.8
51011,51059,243.6
51630,51059,79.4
51800,51059,238.3
51075,51059,168.2
51025,51059,225.6
51135,51059,226
51045,51059,290.1
51580,51059,245.4
51678,51059,205
51810,51059,264
51173,51059,365.8
51683,51059,37.3
51770,51059,260.9
51049,51059,199
51595,51059,212.7
51111,51059,246.9
51750,51059,301
51735,51059,218.7
51840,51059,78.9
51065,51059,160.4
51103,51059,192.1
51169,51059,472.4
51063,51059,317.5
51530,51059,209.3
51685,51059,31
51167,51059,379.1
51187,51059,183
51165,51059,162.9
51195,51059,416.3
51083,51059,127.4
51053,51059,61.3
51117,51059,114.5
51031,51059,139.4
51007,51059,38.1
51036,51059,60.2
51017,51059,202
51127,51059,59.7
51181,51059,77.7
51790,51059,131.1
51600,51059,139.4
51091,51059,184.8
51690,51059,195.2
51191,51059,341.2
51139,51059,170.8
51073,51059,91.8
51069,51059,206.4
51093,51059,94.8
51095,51059,78.5
51067,51059,214
51003,51059,97.4
51099,51059,96.8
51125,51059,138.5
51175,51059,108.6
51061,51059,138.9
51005,51059,204.9
51153,51059,127.3
51041,51059,32
51027,51059,400.1
51149,51059,56.1
51089,51059,196.3
51185,51059,343.7
51131,51059,186
51141,51059,234.9
51145,51059,36.5
51171,51059,194.5
51193,51059,111.4
51177,51059,87.1
51033,51059,69.5
51023,51059,204.6
51163,51059,164.3
51133,51059,122.5
51051,51059,435
51179,51059,98.2
51085,51059,41.1
51015,51059,135.4
51081,51059,83.5
51037,51059,110.2
51143,51059,174.6
51119,51059,89.5
51159,51059,95
51059,51059,141
51029,51059,94.7
51199,51059,95.1
51147,51059,76
51057,51059,89
51097,51059,82
51157,51059,163.6
51019,51059,159.7
51121,51059,244.6
51107,51059,173
51109,51059,80.1
51047,51059,128.4
51087,51059,24.4
51155,51059,257
51101,51059,62.4
51009,51059,152.3
51113,51059,128.3
51137,51059,108.6
51001,51059,231.2
51161,51059,213.9
51043,51059,191.3
51820,51059,119.3
51183,51059,68.5
51079,51059,117.1
51740,51059,122.1
51520,51059,355
51660,51059,152.7
51510,51059,138.8
51650,51059,107.1
51021,51059,297.6
51730,51059,37.3
51610,51059,144.7
51197,51059,290.7
51680,51059,133.9
51710,51059,123.8
51700,51059,100.2
51540,51059,90.1
51013,51059,144
51550,51059,138.7
51670,51059,35.2
51035,51059,288
51115,51059,112.8
51077,51059,322.5
51640,51059,304.6
51775,51059,209.6
