origin,dest,cost
51047930400,51700032113,210.5
51660000204,51700032113,258.4
51550021011,51700032113,24.5
51013102002,51700032113,232.9
51800075404,51700032113,48.6
51059460300,51700032113,237.8
51710005601,51700032113,15.5
51053840400,51700032113,106.1
51059451501,51700032113,230.2
51059471304,51700032113,234.8
51059452502,51700032113,222.5
51013103602,51700032113,230
51003010903,51700032113,195.6
51810044808,51700032113,15.8
51059420400,51700032113,226.6
51087200413,51700032113,128.9
51041100934,51700032113,135.6
51059461000,51700032113,236.4
51059452301,51700032113,226.2
51740213200,51700032113,16.8
51095080205,51700032113,69.5
51059421500,51700032113,224.4
51125950100,51700032113,239.6
51147930203,51700032113,183.5
51710006200,51700032113,8
51510200801,51700032113,228
51550021010,51700032113,22.4
51013102902,51700032113,226.6
51059482201,51700032113,246.9
51840000301,51700032113,286.8
51550020808,51700032113,12.6
51760020700,51700032113,111.7
51810045807,51700032113,11
51760050600,51700032113,123.3
51153901237,51700032113,209.6
51153901222,51700032113,212.6
51059430202,51700032113,226
51760041200,51700032113,116.7
51061930401,51700032113,230.7
51041100107,51700032113,129.2
51107611602,51700032113,252.2
51183870201,51700032113,90.5
51800065100,51700032113,37.3
51041100924,51700032113,143.8
51810042400,51700032113,11.7
51510201900,51700032113,227.2
51159040100,51700032113,145.1
51069050400,51700032113,309.2
51810041801,51700032113,13.4
51760020100,51700032113,112.8
51550020001,51700032113,11.4
51510201100,51700032113,227.9
51059461602,51700032113,229.2
51059451400,51700032113,230.5
51700030600,51700032113,34.7
51510200703,51700032113,227
51059480901,51700032113,246.2
51550021602,51700032113,27.5
51059470300,51700032113,242.5
51820003100,51700032113,220.9
51710005602,51700032113,12.9
51550020400,51700032113,13.2
51187020400,51700032113,270.6
51740210600,51700032113,17.3
51740211400,51700032113,17.8
51810046225,51700032113,14.4
51127700300,51700032113,81.5
51610500100,51700032113,235
51710002700,51700032113,14.8
51183870100,51700032113,114.7
51059452802,51700032113,225.7
51510201802,51700032113,229.1
51630000301,51700032113,172.6
51029930202,51700032113,221.7
51107611601,51700032113,248.5
51700032225,51700032113,50.4
51107611014,51700032113,257.7
51800075203,51700032113,32.3
51670820700,51700032113,107.2
51700031200,51700032113,38.5
51710005902,51700032113,8.7
51810046214,51700032113,14.3
51087200301,51700032113,123.4
51550020809,51700032113,10.5
51059482002,51700032113,246.9
51153901403,51700032113,224.3
51680001800,51700032113,248.4
51059491403,51700032113,232.5
51041100409,51700032113,118.9
51027010600,51700032113,508.6
51027010200,51700032113,541.8
51175200500,51700032113,96.2
51015070100,51700032113,279.3
51019030401,51700032113,289.2
51550020700,51700032113,14.7
51740210900,51700032113,14.4
51570830200,51700032113,108.9
51550020905,51700032113,15.4
51153900502,51700032113,199.5
51059450701,51700032113,227.7
51059452101,51700032113,223.2
51760021200,51700032113,115.1
51059482400,51700032113,241.3
51810046011,51700032113,10.7
51059432000,51700032113,221.1
51710004700,51700032113,11
51059491602,51700032113,235
51153900600,51700032113,204.7
51199050204,51700032113,40.9
51059491402,51700032113,230.2
51059420100,51700032113,219.5
51550020903,51700032113,17
51041100410,51700032113,118.3
51041101012,51700032113,139.7
51760040400,51700032113,117.5
51059491803,51700032113,233.3
51810046005,51700032113,7.6
51810045604,51700032113,10.7
51059491303,51700032113,230.4
51700030900,51700032113,38.5
51760040900,51700032113,120.6
51840000201,51700032113,291.8
51550020002,51700032113,11.3
51059431001,51700032113,220
51710003200,51700032113,13.1
51059420502,51700032113,226.7
51760050500,51700032113,127
51790000100,51700032113,232.7
51013101200,51700032113,232.9
51059431900,51700032113,224.2
51041100106,51700032113,127.3
51013103601,51700032113,229.8
51710004600,51700032113,8.8
51680000600,51700032113,242.8
51710980200,51700032113,8.3
51107611015,51700032113,254.5
51087200404,51700032113,124.3
51101950102,51700032113,134
51810046217,51700032113,16.3
51059491302,51700032113,230.6
51059430500,51700032113,224
51009010502,51700032113,241.6
51540000900,51700032113,193.9
51013102001,51700032113,232.5
51013102400,51700032113,230.1
51510200107,51700032113,224.5
51179010214,51700032113,189
51059450900,51700032113,229.3
51081880102,51700032113,117.8
51029930101,51700032113,229.6
