origin,dest,cost
51840000301,51700032126,87.1
51550020808,51700032126,240.1
51760020700,51700032126,135.2
51810045807,51700032126,242.4
51760050600,51700032126,134.1
51153901237,51700032126,44.9
51153901222,51700032126,44.4
51059430202,51700032126,25.4
51760041200,51700032126,132.3
51061930401,51700032126,53.4
51041100107,51700032126,139.9
51107611602,51700032126,26.5
51183870201,51700032126,196.2
51800065100,51700032126,227.5
51041100924,51700032126,146.1
51810042400,51700032126,242.7
51510201900,51700032126,30.5
51159040100,51700032126,144.6
51069050400,51700032126,120.2
51810041801,51700032126,233.8
51760020100,51700032126,133.4
51550020001,51700032126,239.5
51510201100,51700032126,27.4
51059461602,51700032126,10.4
51059451400,51700032126,17.1
51700030600,51700032126,210.9
51510200703,51700032126,30.3
51059480901,51700032126,18.9
51550021602,51700032126,226.5
51059470300,51700032126,17.6
51820003100,51700032126,182.4
51710005602,51700032126,224.3
51550020400,51700032126,235.7
51187020400,51700032126,81.8
51740210600,51700032126,233.3
51740211400,51700032126,234.9
51810046225,51700032126,244.8
51127700300,51700032126,157.3
51610500100,51700032126,12.4
51710002700,51700032126,229.4
51183870100,51700032126,190.3
51059452802,51700032126,22.4
51510201802,51700032126,32.4
51630000301,51700032126,73.8
51029930202,51700032126,218.5
51107611601,51700032126,23.7
51700032225,51700032126,198.8
51107611014,51700032126,29.5
51800075203,51700032126,230.3
51670820700,51700032126,159.7
51700031200,51700032126,211.2
51710005902,51700032126,229.8
51810046214,51700032126,244.6
51087200301,51700032126,131.3
51550020809,51700032126,238.6
51059482002,51700032126,15.3
51153901403,51700032126,37.6
51680001800,51700032126,243.1
51059491403,51700032126,30.1
51041100409,51700032126,153.2
51027010600,51700032126,451.3
51027010200,51700032126,484.5
51175200500,51700032126,254.2
51015070100,51700032126,217.8
51019030401,51700032126,266
51550020700,51700032126,239.2
51740210900,51700032126,235.2
51570830200,51700032126,160.3
51550020905,51700032126,241
51153900502,51700032126,39.4
51059450701,51700032126,16.1
51059452101,51700032126,20.9
51760021200,51700032126,139.8
51059482400,51700032126,10.2
51810046011,51700032126,243.1
51059432000,51700032126,26.7
51710004700,51700032126,233.3
51059491602,51700032126,23.7
51153900600,51700032126,39.4
51199050204,51700032126,204.7
51059491402,51700032126,28.3
51059420100,51700032126,24.8
51550020903,51700032126,240.3
51041100410,51700032126,154.3
51041101012,51700032126,156.2
51760040400,51700032126,131.8
51059491803,51700032126,24.3
51810046005,51700032126,240
51810045604,51700032126,241.8
51059491303,51700032126,27
51700030900,51700032126,214
51760040900,51700032126,131.2
51840000201,51700032126,89.4
51550020002,51700032126,237.3
51059431001,51700032126,26.3
51710003200,51700032126,229.1
51059420502,51700032126,30
51760050500,51700032126,136
51790000100,51700032126,173
51013101200,51700032126,18
51059431900,51700032126,24.1
51041100106,51700032126,138
51013103601,51700032126,25.6
51710004600,51700032126,233.5
51680000600,51700032126,233.8
51710980200,51700032126,231.1
51107611015,51700032126,26.3
51087200404,51700032126,132.1
51101950102,51700032126,132.2
51810046217,51700032126,245.8
51059491302,51700032126,29.2
51059430500,51700032126,20.7
51009010502,51700032126,231.4
51540000900,51700032126,152
51013102001,51700032126,17.5
51013102400,51700032126,20.5
51510200107,51700032126,23.5
51179010214,51700032126,60.2
51059450900,51700032126,17.5
51081880102,51700032126,201.7
51029930101,51700032126,208.8
51760060200,51700032126,137
51059480202,51700032126,5.4
51025930300,51700032126,239.5
51025930201,51700032126,216.4
51059461902,51700032126,13.9
51810045425,51700032126,255.6
51103030300,51700032126,198.6
51157950200,51700032126,100.6
51760010402,51700032126,128.5
51059980300,51700032126,15.1
51083930400,51700032126,270.2
51155980200,51700032126,320.4
51710000901,51700032126,227.6
51059471401,51700032126,13.2
51153900203,51700032126,37.8
51059480903,51700032126,17.6
51800075701,51700032126,231
51700032130,51700032126,198.5
51199050305,51700032126,207.3
51710003000,51700032126,228.7
51590001000,51700032126,310.7
51700031901,51700032126,207.1
51153900100,51700032126,37.8
51710001100,51700032126,229.4
51107611202,51700032126,21.7
51600300400,51700032126,19.3
51033030100,51700032126,126.5
51760041400,51700032126,133.4
51059460800,51700032126,8.2
51800075601,51700032126,232.1
51191010300,51700032126,407.4
51177020204,51700032126,80.2
51107611803,51700032126,33.6
51087200412,51700032126,128.5
51790000200,51700032126,179.8
51019030300,51700032126,255.5
51059481106,51700032126,18.2
51760040600,51700032126,130.2
51810042802,51700032126,245.7
51630000100,51700032126,71.6
51107610601,51700032126,39.1
51059480902,51700032126,16.4
51165011100,51700032126,175.8
51171040400,51700032126,128.3
51153901223,51700032126,41.5
51169030300,51700032126,488.7
51013101401,51700032126,15.2
51087200107,51700032126,139.9
51085320805,51700032126,123.6
51015070200,51700032126,180.9
51810040600,51700032126,235.4
51117930200,51700032126,227.5
51015070300,51700032126,161.8
51760070700,51700032126,140.6
51760040200,51700032126,129.8
51041100805,51700032126,147
51059422201,51700032126,43.5
51685920200,51700032126,38.7
51073100100,51700032126,184.2
51730810500,51700032126,165.8
51179010502,51700032126,78.7
51810044001,51700032126,249.9
51810044806,51700032126,247.3
51155210202,51700032126,321.8
51650010306,51700032126,207
51107611017,51700032126,27.7
51149850100,51700032126,169.2
51107610503,51700032126,37.9
51107611012,51700032126,31.2
51107610201,51700032126,51.3
51137110200,51700032126,113
51041100507,51700032126,161.2
51093280105,51700032126,232.6
51177020311,51700032126,91.1
51061930707,51700032126,75.1
51059415402,51700032126,37.8
51077060102,51700032126,371.9
51015070500,51700032126,182.4
51015070800,51700032126,184.1
51153901900,51700032126,32.4
51107611700,51700032126,22
51009010100,51700032126,228.1
51013101603,51700032126,19
51003010700,51700032126,148
51083930600,51700032126,281.8
51013101403,51700032126,16.7
51810045407,51700032126,247.1
51087200120,51700032126,137.6
51041100404,51700032126,145
51041100703,51700032126,172.8
51005080100,51700032126,232.1
51179010304,51700032126,74.7
51041100928,51700032126,150.5
51059421103,51700032126,29.5
51191010601,51700032126,393.7
51540000402,51700032126,154.5
51187020100,51700032126,83
51800075502,51700032126,246
51199050900,51700032126,199.6
51199051100,51700032126,182.6
51023040501,51700032126,259.8
51770000300,51700032126,258.5
51800075102,51700032126,226.8
51083930201,51700032126,281.2
51083930301,51700032126,296.9
51093280104,51700032126,234.9
51750010200,51700032126,303.9
51710004002,51700032126,232.1
51510200405,51700032126,24.4
51510200303,51700032126,23.6
51510200406,51700032126,24.2
51023040302,51700032126,260.9
51730811000,51700032126,167.2
51710000700,51700032126,221.2
51059415500,51700032126,38.6
51710002000,51700032126,225.7
51800075803,51700032126,237.8
51153901011,51700032126,51.2
51171040800,51700032126,128.2
51093280103,51700032126,220
51510200900,51700032126,27.7
51071930300,51700032126,343.4
51683910100,51700032126,39.9
51810045417,51700032126,253.8
51800075501,51700032126,227
51161030802,51700032126,273.3
51013102702,51700032126,24.6
51069050100,51700032126,92.9
51650010314,51700032126,208.5
51131930300,51700032126,280.4
51107611101,51700032126,26.7
51107611501,51700032126,22.5
51087200305,51700032126,130.9
51073100201,51700032126,198.7
51195930700,51700032126,490.8
51810046204,51700032126,235.1
51059481701,51700032126,21.8
51059490103,51700032126,27
51013100500,51700032126,18.7
51630000500,51700032126,73.9
51173030200,51700032126,395.4
51121020400,51700032126,305.1
51710006606,51700032126,226.6
51059460501,51700032126,5.7
51059461700,51700032126,14.7
51153901231,51700032126,42.6
51085320400,51700032126,123.9
51085321001,51700032126,128.1
51061930204,51700032126,70.4
51730810100,51700032126,163.2
51059440501,51700032126,24.5
51059460200,51700032126,10.6
51770001800,51700032126,268
51520020100,51700032126,412.2
51127700200,51700032126,152.3
51097950500,51700032126,176.2
51036600100,51700032126,160.4
51153900702,51700032126,44.5
51115951400,51700032126,215.6
51013101300,51700032126,18.5
51147930202,51700032126,225
51013103800,51700032126,25.8
51025930202,51700032126,221.5
51650010502,51700032126,208
51087201201,51700032126,138.4
51165011700,51700032126,155.5
51770000601,51700032126,262.4
51107610506,51700032126,32.3
51087200804,51700032126,127.3
51087201002,51700032126,131.9
51059420503,51700032126,30.3
51059421002,51700032126,26.5
51830370100,51700032126,183.8
51830370200,51700032126,179.3
51161031000,51700032126,273.1
51810045421,51700032126,251.8
51077060101,51700032126,372.2
51059430600,51700032126,22.6
51163930300,51700032126,221.6
51087200600,51700032126,127.6
51087200116,51700032126,137.6
51059482503,51700032126,22.4
51640070101,51700032126,360.1
51059480505,51700032126,16
51013102301,51700032126,19.6
51760070801,51700032126,142.4
51770002400,51700032126,263.1
51095080206,51700032126,184.1
51059492000,51700032126,28.4
51059481900,51700032126,16.5
51165010100,51700032126,150.6
51059480100,51700032126,17.5
51059451800,51700032126,22.5
51059432402,51700032126,31
51760020900,51700032126,138.6
51760040800,51700032126,130.3
51003011301,51700032126,181.3
51153900300,51700032126,38.9
51065020102,51700032126,170
51065020101,51700032126,155.8
51059451601,51700032126,20.6
51059422202,51700032126,36.5
51067020200,51700032126,301.5
51067020900,51700032126,327.7
51810042000,51700032126,251.3
51121020700,51700032126,298.9
51735340300,51700032126,212.6
51041100405,51700032126,144.1
51047930102,51700032126,75.9
51590001200,51700032126,307.9
51775010100,51700032126,263.7
51775010200,51700032126,268
51810045414,51700032126,245.8
51031020101,51700032126,238.4
51031020401,51700032126,242.1
51089010900,51700032126,340.1
51650010602,51700032126,209.9
51045050100,51700032126,292.4
51013100100,51700032126,13.5
51013100200,51700032126,16.4
51041100819,51700032126,146.9
51800075302,51700032126,234
51121020900,51700032126,287.6
51121021400,51700032126,287.6
51107611205,51700032126,18.5
51121021300,51700032126,300.9
51650010304,51700032126,206.7
51041101003,51700032126,170.1
51041101010,51700032126,161.6
51165010800,51700032126,136.3
51165011800,51700032126,153.5
51165012000,51700032126,170.4
51085321002,51700032126,131.7
51193010400,51700032126,118.2
51700032006,51700032126,200.2
51059491000,51700032126,37.2
51059492201,51700032126,37
51670820300,51700032126,155.2
51810046002,51700032126,240.2
51153901228,51700032126,49.1
51153901230,51700032126,52
51153901507,51700032126,43.1
51740212702,51700032126,237
51510200600,51700032126,27.6
51197050402,51700032126,343.3
51510200104,51700032126,25.3
51191010200,51700032126,418
51191010800,51700032126,400.1
51133020100,51700032126,161.4
51153901225,51700032126,44.5
51117930600,51700032126,246.1
51059482501,51700032126,22.1
51005080201,51700032126,261.3
51059440100,51700032126,16
51550021301,51700032126,254.5
51121020800,51700032126,295.8
51700031601,51700032126,205.9
51810040801,51700032126,238.1
51580060200,51700032126,250.4
51013103000,51700032126,25.7
51191010100,51700032126,400.5
51760021100,51700032126,137.1
51161031102,51700032126,262.8
51161030500,51700032126,279.7
51059460100,51700032126,8
51085321300,51700032126,133.6
51760050400,51700032126,134.1
51095080401,51700032126,175.1
51085320602,51700032126,114.7
51087200407,51700032126,131.9
51035080200,51700032126,346.1
51087200302,51700032126,133.6
51009010504,51700032126,229.5
51009010503,51700032126,230.3
51153901409,51700032126,40.3
51153901506,51700032126,42.4
51790000300,51700032126,175.7
51089010400,51700032126,335.8
51095080202,51700032126,183.8
51185020100,51700032126,395.2
51143010802,51700032126,309.7
51810045427,51700032126,259.1
51770002100,51700032126,268
51810045801,51700032126,242.9
51171040300,51700032126,99.3
51520020400,51700032126,404.5
51730810300,51700032126,163.6
51683910302,51700032126,42.7
51143011200,51700032126,313.7
51143011400,51700032126,311.1
51650010103,51700032126,217.8
51023040301,51700032126,248.4
51143010100,51700032126,284.1
51143011300,51700032126,319.2
51710006607,51700032126,228.2
51145500200,51700032126,175.5
51145500102,51700032126,168.3
51019030504,51700032126,288.3
51710002300,51700032126,229.4
51740213001,51700032126,232.1
51710002900,51700032126,228.5
51041100822,51700032126,160.6
51153901236,51700032126,48.3
51710990000,51700032126,215.5
51770001200,51700032126,264.2
51059471303,51700032126,9.4
51770001000,51700032126,265.8
51059480504,51700032126,16.7
51059471301,51700032126,7.3
51650012000,51700032126,210.4
51019030602,51700032126,276.6
51187020602,51700032126,92.7
51185020300,51700032126,404.9
51770000400,51700032126,258.7
51003010500,51700032126,158.9
51095080303,51700032126,189.3
51177020404,51700032126,108.2
51650010310,51700032126,208.7
51590000600,51700032126,306.6
51810044805,51700032126,247.3
51710003800,51700032126,233
51177020308,51700032126,83.4
51177020304,51700032126,78.6
51730811300,51700032126,160.4
51710006800,51700032126,230.8
51073100301,51700032126,203.6
51590980100,51700032126,306.8
51003011400,51700032126,194
51153900409,51700032126,44.4
51710006603,51700032126,228.6
51003010601,51700032126,148.5
51195930900,51700032126,473.6
51195931100,51700032126,487.6
51165010900,51700032126,138.2
51650011600,51700032126,212.4
51590001302,51700032126,303.9
51153900201,51700032126,33.8
51059491704,51700032126,23.7
51107611009,51700032126,31.7
51107611004,51700032126,29.4
51001990100,51700032126,367.6
51153901508,51700032126,43.5
51087201003,51700032126,135.1
51510200106,51700032126,24.3
51061930706,51700032126,76.9
51153901203,51700032126,44.3
51740211900,51700032126,236.9
51119950900,51700032126,167.4
51119951200,51700032126,201.1
51135000300,51700032126,205.1
51085320300,51700032126,135.1
51700032123,51700032126,192.1
51053840200,51700032126,180
51059491103,51700032126,30.4
51810040000,51700032126,233.9
51810046213,51700032126,241.5
51059491705,51700032126,29.1
51087200801,51700032126,124
51011040200,51700032126,241.8
51185020600,51700032126,422.7
51087200502,51700032126,129.8
51740980100,51700032126,240.1
51650011400,51700032126,212
51001090100,51700032126,370.3
51001090500,51700032126,337.2
51595890100,51700032126,207.5
51059415800,51700032126,40.6
51185020200,51700032126,390.1
51087201101,51700032126,137.4
51155210700,51700032126,311
51810046212,51700032126,243.3
51107610900,51700032126,50.2
51107611024,51700032126,35.1
51059492400,51700032126,34.1
51153901209,51700032126,42.1
51760010200,51700032126,127.9
51107611209,51700032126,20.6
51003010202,51700032126,157.5
51680001700,51700032126,243.7
51650012100,51700032126,220.4
51710000400,51700032126,220.8
51059420501,51700032126,32.7
51061930100,51700032126,66.8
51107611400,51700032126,21.9
51013101404,51700032126,16.9
51199050304,51700032126,206.5
51069050300,51700032126,111.4
51069050801,51700032126,89.8
51137110104,51700032126,97.7
51510202001,51700032126,32
51700032300,51700032126,NA
51177020305,51700032126,78
51059481702,51700032126,22
51800065500,51700032126,227.5
51095080203,51700032126,188.4
51153901511,51700032126,46.6
51099040300,51700032126,93.4
51099040400,51700032126,98
51031020700,51700032126,264.7
51035080300,51700032126,367.3
51041100902,51700032126,141.6
51037930100,51700032126,251.6
51810045000,51700032126,256.3
51059421300,51700032126,36.1
51740210500,51700032126,233.7
51740211700,51700032126,236.9
51013101801,51700032126,19.6
51760050300,51700032126,131.7
51085320804,51700032126,121.2
51059421200,51700032126,29.7
51700031400,51700032126,207
51680000300,51700032126,239.6
51059490501,51700032126,26.3
51167030300,51700032126,430
51153901010,51700032126,49.5
51700031702,51700032126,204.3
51770003100,51700032126,269
51710006502,51700032126,227.1
51059422000,51700032126,28.1
51760070601,51700032126,141.7
51041100821,51700032126,163.1
51199050205,51700032126,202.5
51051040300,51700032126,491.9
51075400200,51700032126,147.1
51087200905,51700032126,124.9
51173030600,51700032126,370.3
51810042202,51700032126,246.3
51031020800,51700032126,260.8
51179010305,51700032126,75.9
51650011000,51700032126,214.7
51085320702,51700032126,127.2
51550020807,51700032126,247.7
51700031800,51700032126,209.9
51041100505,51700032126,156.3
51009010300,51700032126,234.1
51153901413,51700032126,43.7
51153900904,51700032126,51.3
51550020806,51700032126,243
51179010201,51700032126,60.8
51021040100,51700032126,360.3
51760040300,51700032126,132.1
51153901211,51700032126,45.4
51600300300,51700032126,21.1
51141030302,51700032126,356.7
51660000102,51700032126,143.3
51059416200,51700032126,37.6
51017920100,51700032126,239.2
51700032226,51700032126,193.7
51179010504,51700032126,82.2
51027010400,51700032126,454.1
51650011300,51700032126,211.5
51710004400,51700032126,231.5
51153980100,51700032126,75.7
51710006100,51700032126,230.5
51710980100,51700032126,234.8
51117930700,51700032126,255.6
51117930101,51700032126,224.6
51107610602,51700032126,37.4
51085320200,51700032126,129.2
51117930800,51700032126,265.4
51107611805,51700032126,33.2
51143011002,51700032126,328.2
51143011001,51700032126,330.5
51177020310,51700032126,85.2
51155210300,51700032126,336.9
51155210600,51700032126,302.1
51155210100,51700032126,319.1
51760010600,51700032126,128.8
51197050302,51700032126,358.7
51710000202,51700032126,223.9
51179010207,51700032126,59.2
51680000801,51700032126,237.7
51061930207,51700032126,64.9
51041100931,51700032126,147.7
51810043004,51700032126,242.4
51059461500,51700032126,12.2
51059461601,51700032126,13.2
51810044600,51700032126,250.1
51103030200,51700032126,192.6
51041100815,51700032126,149.5
51800075301,51700032126,227.9
51800075101,51700032126,223.8
51073100302,51700032126,207.8
51073100400,51700032126,207.6
51153901219,51700032126,50.2
51790000500,51700032126,170.5
51179010205,51700032126,66.2
51059491702,51700032126,21.4
51041101004,51700032126,167.3
51041100506,51700032126,158.2
51041100300,51700032126,143.5
51081880101,51700032126,210.2
51041101011,51700032126,155.3
51161030201,51700032126,260.6
51015071000,51700032126,192.3
51015071200,51700032126,191.9
51015070700,51700032126,165
51775010501,51700032126,267.2
51510200202,51700032126,28.8
51085321402,51700032126,138.1
51700032224,51700032126,196
51013103100,51700032126,22.7
51085320801,51700032126,114.5
51650010400,51700032126,209.2
51153901304,51700032126,43.1
51191010501,51700032126,396.9
51191010900,51700032126,401.7
51191010602,51700032126,387.9
51810041600,51700032126,238.3
51800075202,51700032126,233.3
51800075402,51700032126,225.2
51087200112,51700032126,141.1
51087200124,51700032126,142.4
51087200700,51700032126,125.9
51179010404,51700032126,69.3
51760070100,51700032126,141.7
51760010300,51700032126,126.8
51760020600,51700032126,134.7
51760020300,51700032126,135.5
51087201401,51700032126,139.5
51059420202,51700032126,24.3
51065020300,51700032126,177.1
51087201403,51700032126,136.8
51059432800,51700032126,29.7
51059431600,51700032126,26
51083930800,51700032126,268
51083930500,51700032126,269.4
51059461202,51700032126,19
51550021502,51700032126,228.9
51650010104,51700032126,214.9
51820003300,51700032126,180.8
51685920100,51700032126,35.2
51087200127,51700032126,136.4
51760020400,51700032126,134.2
51155210400,51700032126,315.5
51015071102,51700032126,189.9
51015070400,51700032126,171.8
51015071101,51700032126,180.5
51770000900,51700032126,265.2
51073100203,51700032126,200.8
51153901411,51700032126,45
51650010313,51700032126,206.3
51650010501,51700032126,212
51073100202,51700032126,197.4
51087200105,51700032126,134.3
51013102801,51700032126,23.3
51107610102,51700032126,63.2
51107610101,51700032126,67.4
51107610202,51700032126,58.2
51047930300,51700032126,86.4
51041100812,51700032126,150.4
51013101802,51700032126,20.9
51013101703,51700032126,21.9
51019030201,51700032126,263.5
51107610300,51700032126,49.2
51019030101,51700032126,255.9
51810043800,51700032126,252.1
51069051102,51700032126,88.8
51109950400,51700032126,156.4
51153901100,51700032126,61.4
51810046206,51700032126,240.6
51810040802,51700032126,237.7
51107611018,51700032126,26.1
51149850301,51700032126,167.4
51009010600,51700032126,230
51153901601,51700032126,36.5
51153901602,51700032126,36
51137110300,51700032126,129.5
51013100700,51700032126,17.4
51013102100,51700032126,20.1
51087200202,51700032126,135.8
51810046006,51700032126,241.2
51089010700,51700032126,341.4
51199050206,51700032126,205
51199050401,51700032126,201.5
51177020407,51700032126,103.1
51177020104,51700032126,84.5
51177020205,51700032126,84.5
51083930302,51700032126,288.5
51041100208,51700032126,146.2
51041100510,51700032126,152.8
51005080302,51700032126,270.5
51149850200,51700032126,159.9
51005080202,51700032126,264.1
51061930703,51700032126,87.9
51800075405,51700032126,219.3
51710005901,51700032126,228.1
51107611804,51700032126,31.2
51061930203,51700032126,70.2
51061930403,51700032126,64.7
51061930206,51700032126,71.2
51069050803,51700032126,96
51750010101,51700032126,301.7
51041100927,51700032126,158.5
