GEOID,3sfca_capacity,2sfca30_capacity
51001090100,0.0,0.0
51001090200,0.0,0.0
51001090300,0.0,0.0
51001090400,0.0,0.0
51001090500,0.0,0.0
51001090600,0.0,0.0
51001090700,0.0,0.0
51001090800,0.0,0.0
51001980100,0.0,0.0
51001980200,0.0,0.0
51001990100,0.0,0.0
51001990200,,
51003010100,0.15864214601761586,0.0
51003010201,1.4240021202057422,0.010353338915399425
51003010202,2.659144542771466,0.03200122937487095
51003010300,2.5116749420372284,0.03200122937487095
51003010401,1.4240021202057422,0.010353338915399425
51003010402,2.5116749420372284,0.03200122937487095
51003010500,2.5116749420372284,0.03200122937487095
51003010601,2.5116749420372284,0.03200122937487095
51003010602,2.5116749420372284,0.03200122937487095
51003010700,3.483319949306826,0.04706063143363375
51003010800,3.483319949306826,0.04706063143363375
51003010901,3.483319949306826,0.04706063143363375
51003010902,3.483319949306826,0.04706063143363375
51003010903,3.483319949306826,0.04706063143363375
51003011000,2.5116749420372284,0.03200122937487095
51003011100,1.1738025742279563,0.010353338915399425
51003011201,0.09922284263572159,0.0
51003011202,2.3800634031530583,0.03200122937487095
51003011301,0.15864214601761586,0.0
51003011302,3.483319949306826,0.04706063143363375
51003011303,3.483319949306826,0.04706063143363375
51003011400,0.10051696497115462,0.0
51005070100,0.20778808313424396,0.0
51005080100,0.20778808313424396,0.0
51005080201,0.0,0.0
51005080202,0.0,0.0
51005080301,0.0,0.0
51005080302,0.0,0.0
51007930100,0.09849777736877341,0.0
51007930200,0.0764799486996607,0.0
51009010100,0.40734081611580963,0.0044112296079137706
51009010200,0.6590381345933006,0.011634095044544747
51009010300,0.3312392150807189,0.00424604851959744
51009010401,4.181192735397988,0.21762698578341477
51009010402,9.759512483030973,0.6452238243030738
51009010502,9.855431325914461,0.6380549035024089
51009010503,10.479130708092681,0.6373537011847054
51009010504,3.703953228694768,0.2261245475303951
51009010600,4.63877579651049,0.20975686266504628
51011040100,11.264597864967962,0.1971568892107
51011040200,0.4902588785303226,0.0
51011040300,0.4902588785303226,0.0
51013100100,0.424664043269138,0.02463034598112352
51013100200,0.4688586650005858,0.024149967348919273
