GEOID,3sfca_capacity,2sfca30_capacity
51001090100,0.0,0.0
51001090200,0.0,0.0
51001090300,0.0,0.0
51001090400,0.0,0.0
51001090500,0.0,0.0
51001090600,0.0,0.0
51001090700,0.0,0.0
51001090800,0.0,0.0
51001980100,0.0,0.0
51001980200,0.0,0.0
51001990100,0.0,0.0
51001990200,,
51003010100,0.0,0.0
51003010201,0.06829186686135737,0.0
51003010202,0.0,0.0
51003010300,0.05810332150090482,0.0
51003010401,0.0,0.0
51003010402,0.047914776140452274,0.0
51003010500,0.047914776140452274,0.0
51003010601,0.047914776140452274,0.0
51003010602,0.047914776140452274,0.0
51003010700,0.047914776140452274,0.0
51003010800,0.047914776140452274,0.0
51003010901,0.047914776140452274,0.0
51003010902,0.047914776140452274,0.0
51003010903,0.047914776140452274,0.0
51003011000,0.047914776140452274,0.0
51003011100,0.047914776140452274,0.0
51003011201,0.047914776140452274,0.0
51003011202,0.047914776140452274,0.0
51003011301,0.0,0.0
51003011302,0.047914776140452274,0.0
51003011303,0.047914776140452274,0.0
51003011400,0.0,0.0
51005070100,0.0,0.0
51005080100,0.0,0.0
51005080201,0.0,0.0
51005080202,0.0,0.0
51005080301,0.0,0.0
51005080302,0.0,0.0
51007930100,0.05890626720435517,0.0
51007930200,0.05890626720435517,0.0
51009010100,0.1689160080334489,0.0
51009010200,0.1689160080334489,0.0
51009010300,0.1689160080334489,0.0
51009010401,1.5162222625859576,0.0003208773861556416
51009010402,2.831354039417809,0.0009918028299356195
51009010502,2.831354039417809,0.0009918028299356195
51009010503,2.831354039417809,0.0009918028299356195
51009010504,1.5162222625859576,0.0003208773861556416
51009010600,1.5162222625859576,0.0003208773861556416
51011040100,0.1689160080334489,0.0
51011040200,0.1689160080334489,0.0
51011040300,0.1689160080334489,0.0
51013100100,1.757269670733366,0.0007775598539029188
51013100200,1.8192568223814582,0.0007015482420859421
51013100300,1.618206073628594,0.0006379501053230652
51013100400,1.5188182681789193,0.0005653403278377533
51013100500,1.618206073628594,0.0006379501053230652
51013100600,1.618206073628594,0.0006379501053230652
51013100700,1.8192568223814582,0.0007015482420859421
