origin,dest,cost
51091,51191,355
51690,51191,251.4
51191,51191,100.3
51139,51191,370.4
51073,51191,479.4
51069,51191,404.1
51093,51191,484.4
51095,51191,466.1
51067,51191,253.1
51003,51191,327.8
51099,51191,466.6
51125,51191,338.1
51175,51191,454
51061,51191,428.8
51005,51191,284.4
51153,51191,444.8
51041,51191,429
51027,51191,28.5
51149,51191,447.5
51089,51191,250.5
51185,51191,58.8
51131,51191,573.6
51141,51191,209.3
51145,51191,405.5
51171,51191,366.1
51193,51191,491.9
51177,51191,418.7
51033,51191,446.1
51023,51191,245
51163,51191,270.7
51133,51191,503
51051,51191,58.2
51179,51191,449
51085,51191,410.9
51015,51191,303.7
51081,51191,423.2
51037,51191,364.8
51143,51191,304.6
51119,51191,477.1
51159,51191,475.5
51059,51191,458.4
51029,51191,355.5
51199,51191,482.7
51147,51191,349.9
51057,51191,469.6
51097,51191,462.5
51157,51191,399.6
51019,51191,257.7
51121,51191,188.2
51107,51191,446.9
51109,51191,383.8
51047,51191,400.4
51087,51191,416.3
51155,51191,165.2
51101,51191,442.9
51009,51191,308.9
51113,51191,380.4
51137,51191,389
51001,51191,618.9
51161,51191,213.2
51043,51191,411.4
51820,51191,308.7
51183,51191,449.6
51079,51191,362.6
51740,51191,507.8
51520,51191,111.6
51660,51191,324.3
51510,51191,477.7
51650,51191,494.8
51021,51191,116.8
51730,51191,426.4
51610,51191,463.6
51197,51191,144.1
51680,51191,290.2
51710,51191,511.5
51700,51191,487.8
51540,51191,337.3
51013,51191,468.9
51550,51191,524.5
51670,51191,434.6
51035,51191,169.9
51115,51191,500.4
51077,51191,175.9
51640,51191,178
51775,51191,208.9
51620,51191,458.8
51830,51191,468.8
51570,51191,432.6
51720,51191,93.9
51760,51191,415.7
51105,51191,134.6
51071,51191,158.1
51590,51191,284.2
51011,51191,309.9
51630,51191,432.1
51800,51191,484.9
51075,51191,385.3
51025,51191,398.8
51135,51191,384
51045,51191,228.4
51580,51191,281
51678,51191,264.2
51810,51191,536
51173,51191,117.1
51683,51191,440.7
51770,51191,221
51049,51191,377.2
51595,51191,419.2
51111,51191,404.6
51750,51191,176
51735,51191,497.4
51840,51191,398.5
51065,51191,367.5
51103,51191,511.9
51169,51191,148.8
51063,51191,206.4
51530,51191,266.9
51685,51191,448.3
51167,51067,259.4
51187,51067,276.4
51165,51067,214.1
51195,51067,296.7
51083,51067,52.8
51053,51067,144.4
51117,51067,77.4
51031,51067,85.4
51007,51067,129.6
51036,51067,200.6
51017,51067,195.3
51127,51067,216.6
51181,51067,213.4
51790,51067,182.3
51600,51067,299.2
51091,51067,236
51690,51067,35.2
51191,51067,221.5
51139,51067,246.1
51073,51067,248.6
51069,51067,283.8
51093,51067,210.1
51095,51067,235.3
51067,51067,73.1
51003,51067,170.4
51099,51067,256.6
51125,51067,138.6
51175,51067,172.5
51061,51067,261.7
51005,51067,183.1
51153,51067,286.3
51041,51067,181.5
51027,51067,280.4
51149,51067,182.7
51089,51067,36.3
51185,51067,224
51131,51067,297.8
51141,51067,75
51145,51067,162.9
51171,51067,245.7
51193,51067,272.5
51177,51067,246.9
51033,51067,229.3
51023,51067,142.8
51163,51067,157
51133,51067,283.6
51051,51067,315.4
51179,51067,258
51085,51067,200.9
51015,51067,186.6
51081,51067,141.6
51037,51067,101.7
51143,51067,27
51119,51067,246.3
51159,51067,256.1
51059,51067,300.8
51029,51067,151.3
51199,51067,251.9
51147,51067,100.6
51057,51067,250.1
51097,51067,243.1
51157,51067,249.1
51019,51067,107.1
51121,51067,146.4
51107,51067,305.5
51109,51067,217.6
51047,51067,233.2
51087,51067,185.5
51155,51067,155.4
51101,51067,223.5
51009,51067,123.9
51113,51067,213.2
51137,51067,222.8
51001,51067,343.1
51161,51067,113.4
51043,51067,291.1
51820,51067,168.6
51183,51067,168.1
51079,51067,199.3
51740,51067,226.3
51520,51067,235.3
51660,51067,203.9
51510,51067,298.6
51650,51067,242.2
51021,51067,177.9
51730,51067,161.6
51610,51067,304.5
51197,51067,171
51680,51067,93.4
51710,51067,235.7
51700,51067,245.9
51540,51067,170.4
51013,51067,303.9
51550,51067,242.9
51670,51067,169.8
51035,51067,128
51115,51067,269.6
51077,51067,177.2
51640,51067,144.6
51775,51067,110.7
51620,51067,177.2
51830,51067,237.8
51570,51067,172.4
51720,51067,292.6
51760,51067,184.7
51105,51067,325.9
51071,51067,180.6
51590,51067,1.5
51011,51067,109.7
51630,51067,242.1
51800,51067,203.4
51075,51067,186.8
51025,51067,117.2
51135,51067,127.5
51045,51067,154.6
51580,51067,179.8
51678,51067,150.3
51810,51067,254.5
51173,51067,194.7
51683,51067,282.4
51770,51067,102.8
51049,51067,145.1
51595,51067,137.7
51111,51067,123
51750,51067,147.5
51735,51067,254.2
51840,51067,278.2
51065,51067,184.1
51103,51067,281.2
51169,51067,301.3
51063,51067,114.6
51530,51067,139.5
51685,51067,291.2
51167,51153,259.4
51187,51153,276.4
51165,51153,214.1
51195,51153,296.7
51083,51153,52.8
51053,51153,144.4
51117,51153,77.4
51031,51153,85.4
51007,51153,129.6
51036,51153,200.6
51017,51153,195.3
51127,51153,216.6
51181,51153,213.4
51790,51153,182.3
51600,51153,299.2
51091,51153,236
51690,51153,35.2
51191,51153,221.5
51139,51153,246.1
51073,51153,248.6
51069,51153,283.8
51093,51153,210.1
51095,51153,235.3
51067,51153,73.1
51003,51153,170.4
51099,51153,256.6
51125,51153,138.6
51175,51153,172.5
51061,51153,261.7
51005,51153,183.1
51153,51153,286.3
51041,51153,181.5
51027,51153,280.4
51149,51153,182.7
51089,51153,36.3
51185,51153,224
51131,51153,297.8
51141,51153,75
51145,51153,162.9
51171,51153,245.7
51193,51153,272.5
51177,51153,246.9
51033,51153,229.3
51023,51153,142.8
51163,51153,157
51133,51153,283.6
51051,51153,315.4
51179,51153,258
51085,51153,200.9
51015,51153,186.6
51081,51153,141.6
51037,51153,101.7
51143,51153,27
51119,51153,246.3
51159,51153,256.1
51059,51153,300.8
51029,51153,151.3
51199,51153,251.9
51147,51153,100.6
51057,51153,250.1
51097,51153,243.1
51157,51153,249.1
51019,51153,107.1
51121,51153,146.4
51107,51153,305.5
51109,51153,217.6
51047,51153,233.2
51087,51153,185.5
51155,51153,155.4
51101,51153,223.5
51009,51153,123.9
51113,51153,213.2
51137,51153,222.8
51001,51153,343.1
51161,51153,113.4
51043,51153,291.1
51820,51153,168.6
51183,51153,168.1
51079,51153,199.3
51740,51153,226.3
51520,51153,235.3
51660,51153,203.9
51510,51153,298.6
51650,51153,242.2
51021,51153,177.9
51730,51153,161.6
51610,51153,304.5
51197,51153,171
51680,51153,93.4
51710,51153,235.7
51700,51153,245.9
51540,51153,170.4
51013,51153,303.9
51550,51153,242.9
51670,51153,169.8
51035,51153,128
51115,51153,269.6
51077,51153,177.2
51640,51153,144.6
51775,51153,110.7
51620,51153,177.2
51830,51153,237.8
51570,51153,172.4
51720,51153,292.6
51760,51153,184.7
51105,51153,325.9
51071,51153,180.6
51590,51153,1.5
51011,51153,109.7
51630,51153,242.1
51800,51153,203.4
51075,51153,186.8
51025,51153,117.2
51135,51153,127.5
51045,51153,154.6
51580,51153,179.8
51678,51153,150.3
51810,51153,254.5
51173,51153,194.7
51683,51153,282.4
51770,51153,102.8
51049,51153,145.1
51595,51153,137.7
51111,51153,123
51750,51153,147.5
51735,51153,254.2
51840,51153,278.2
51065,51153,184.1
51103,51153,281.2
51169,51153,301.3
51063,51153,114.6
51530,51153,139.5
51685,51153,291.2
51167,51153,78.2
51187,51153,356
51165,51153,293.7
51195,51153,127.9
51083,51153,293.6
51053,51153,378.5
51117,51153,318.2
51031,51153,262.7
51007,51153,336.4
51036,51153,415.6
51017,51153,264.4
51127,51153,406.7
51181,51153,437.5
51790,51153,260.8
51600,51153,414.4
51091,51153,314.3
51690,51153,210.7
51191,51153,94.9
51139,51153,329.7
51073,51153,438.7
51069,51153,363.4
51093,51153,443.7
51095,51153,425.4
51067,51153,212.4
51003,51153,287.1
51099,51153,425.9
51125,51153,297.4
51175,51153,413.3
51061,51153,388.1
51005,51153,243.7
51153,51153,404.1
51041,51153,388.3
51027,51153,83.6
51149,51153,406.8
51089,51153,209.8
51185,51153,27.2
51131,51153,532.9
51141,51153,168.6
51145,51153,364.8
51171,51153,325.4
51193,51153,451.2
51177,51153,378
51033,51153,405.4
51023,51153,204.3
51163,51153,230
51133,51153,462.3
51051,51153,121.3
51179,51153,408.3
51085,51153,370.2
51015,51153,263
51081,51153,382.5
51037,51153,324.1
51143,51153,263.9
51119,51153,436.4
51159,51153,434.8
51059,51153,417.7
51029,51153,314.8
51199,51153,442
51147,51153,309.2
51057,51153,428.9
51097,51153,421.8
51157,51153,358.9
51019,51153,217
51121,51153,147.5
51107,51153,406.2
51109,51153,343.1
51047,51153,359.6
51087,51153,375.6
51155,51153,124.5
51101,51153,402.2
51009,51153,268.2
51113,51153,339.7
51137,51153,348.3
51001,51153,578.2
51161,51153,172.5
51043,51153,370.7
51820,51153,268
51183,51153,408.9
51079,51153,321.9
51740,51153,467.1
51520,51153,106.3
51660,51153,283.6
51510,51153,437
51650,51153,454.1
51021,51153,76.1
51730,51153,385.7
51610,51153,422.9
51197,51153,103.4
51680,51153,249.5
51710,51153,470.8
51700,51153,447.1
51540,51153,296.6
51013,51153,428.2
51550,51153,483.7
51670,51153,393.9
51035,51153,129.2
51115,51153,459.7
51077,51153,135.2
51640,51153,137.3
51775,51153,168.2
51620,51153,418.1
51830,51153,428.1
51570,51153,391.9
51720,51153,123.8
51760,51153,375
51105,51153,165.4
51071,51153,117.4
51590,51153,243.5
51011,51153,269.2
51630,51153,391.4
51800,51153,444.2
51075,51153,344.6
51025,51153,358.1
51135,51153,343.3
51045,51153,187.7
51580,51153,240.3
51678,51153,223.5
51810,51153,495.3
51173,51153,87
51683,51153,400
51770,51153,180.3
51049,51153,336.5
51595,51153,378.5
51111,51153,363.9
51750,51153,135.3
51735,51153,456.7
51840,51153,357.8
51065,51153,326.8
51103,51153,471.2
51169,51153,144.1
51063,51153,165.7
51530,51153,226.2
51685,51153,407.6
51167,51153,157.5
51187,51153,229.2
51165,51153,166.9
51195,51153,194.8
51083,51153,182.4
51053,51153,251.7
51117,51153,220.7
51031,51153,136
51007,51153,209.6
51036,51153,288.8
51017,51153,137.6
51127,51153,279.9
51181,51153,310.7
51790,51153,134
51600,51153,287.6
51091,51153,187.5
51690,51153,114.2
51191,51153,119.7
51139,51153,202.9
51073,51153,311.9
51069,51153,236.7
51093,51153,316.9
51095,51153,298.6
51067,51153,85.6
51003,51153,160.3
51099,51153,299.2
51125,51153,170.6
51175,51153,315.8
51061,51153,261.3
51005,51153,117.8
51153,51153,277.3
51041,51153,261.5
51027,51153,176
51149,51153,280
51089,51153,112.7
51185,51153,119.6
51131,51153,406.1
51141,51153,81.3
51145,51153,238
51171,51153,198.6
51193,51153,324.4
51177,51153,251.3
51033,51153,278.6
51023,51153,77.5
51163,51153,103.2
51133,51153,335.5
51051,51153,213.5
51179,51153,281.5
51085,51153,243.4
51015,51153,136.2
51081,51153,285
51037,51153,197.3
51143,51153,137.2
51119,51153,309.6
51159,51153,308.1
51059,51153,291
51029,51153,188
51199,51153,315.2
51147,51153,182.5
51057,51153,302.1
51097,51153,295
51157,51153,232.1
51019,51153,90.2
51121,51153,7.2
51107,51153,279.4
51109,51153,216.3
51047,51153,232.9
51087,51153,248.8
51155,51153,35.5
51101,51153,275.5
51009,51153,141.4
51113,51153,212.9
51137,51153,221.5
51001,51153,451.4
51161,51153,45.7
51043,51153,244
51820,51153,141.2
51183,51153,287
51079,51153,195.1
51740,51153,344.2
51520,51153,133.5
51660,51153,156.8
51510,51153,310.2
51650,51153,327.3
51021,51153,76.1
51730,51153,258.9
51610,51153,296.1
51197,51153,69.1
51680,51153,122.7
51710,51153,344
51700,51153,320.3
51540,51153,169.8
51013,51153,301.4
51550,51153,360.8
51670,51153,267.2
51035,51153,76
51115,51153,332.9
51077,51153,101
51640,51153,84.1
51775,51153,41.4
51620,51153,320.6
51830,51153,301.3
51570,51153,265.2
51720,51153,190.7
51760,51153,248.2
51105,51153,224.1
51071,51153,39.6
51590,51153,146
51011,51153,142.4
51630,51153,264.6
51800,51153,329.7
51075,51153,217.8
51025,51153,260.5
51135,51153,216.5
51045,51153,76.8
51580,51153,114.6
51678,51153,96.7
51810,51153,372.4
51173,51153,92.8
51683,51153,273.2
51770,51153,53.6
51049,51153,209.7
51595,51153,281
51111,51153,237.5
51750,51153,27.4
51735,51153,329.9
51840,51153,231
51065,51153,200
51103,51153,344.4
51169,51153,199.4
51063,51153,43.9
51530,51153,99.4
51685,51153,280.8
51167,51041,378.6
51187,51041,159.5
51165,51041,154.7
51195,51041,415.8
51083,51041,154.6
51053,51041,71.4
51117,51041,124.6
51031,51041,166.6
51007,51041,65.3
51036,51041,53.8
51017,51041,193.8
51127,51041,44.9
51181,51041,83.5
51790,51041,122.9
51600,51041,115.9
51091,51041,176.6
51690,51041,222.4
51191,51041,340.7
51139,51041,162.6
51073,51041,77
51069,51041,182.9
51093,51041,101.7
51095,51041,63.6
51067,51041,241.2
51003,51041,89.2
51099,51041,73.3
51125,51041,130.3
51175,51041,115.4
51061,51041,115.4
51005,51041,196.7
51153,51041,103.8
51041,51041,54.1
51027,51041,399.6
51149,51041,61.6
51089,51041,223.5
51185,51041,343.2
51131,51041,171.1
51141,51041,262.1
51145,51041,55.1
51171,51041,185.3
51193,51041,89.5
51177,51041,63.6
51033,51041,43.7
51023,51041,196.4
51163,51041,156.1
51133,51041,100.5
51051,51041,434.5
51179,51041,74.7
51085,51041,17.6
51015,51041,127.2
51081,51041,92.2
51037,51041,137.4
51143,51041,201.8
51119,51041,74.7
51159,51041,73.1
51059,51041,117.5
51029,51041,110.9
51199,51041,80.3
51147,51041,103.2
51057,51041,67.1
51097,51041,60
51157,51041,141.6
51019,51041,186.8
51121,51041,244.1
51107,51041,149.5
51109,51041,69.8
51047,51041,105.2
51087,51041,19.2
51155,51041,256.5
51101,51041,40.5
51009,51041,156.6
51113,51041,120.1
51137,51041,98.3
51001,51041,216.4
51161,51041,215.6
51043,51041,167.8
51820,51041,111.1
51183,51041,77.2
51079,51041,108.9
51740,51041,118.6
51520,51041,354.5
51660,51041,144.5
51510,51041,115.3
51650,51041,92.3
51021,51041,297.1
51730,51041,47.4
51610,51041,121.2
51197,51041,290.2
51680,51041,161.1
51710,51041,109
51700,51041,85.4
51540,51041,81.9
51013,51041,120.5
51550,51041,140.5
51670,51041,40.9
51035,51041,297
51115,51041,97.9
51077,51041,322
51640,51041,305.1
51775,51041,209.1
51620,51041,116.6
51830,51041,66.4
51570,51041,39
51720,51041,411.7
51760,51041,19
51105,51041,445.1
51071,51041,277.1
51590,51041,191
51011,51041,131.2
51630,51041,58.8
51800,51041,114.5
51075,51041,46.6
51025,51041,101.1
51135,51041,101.5
51045,51041,238.2
51580,51041,193.5
51678,51041,153
51810,51041,140.2
51173,51041,313.8
51683,51041,108
51770,51041,209
51049,51041,77.3
51595,51041,88.9
51111,51041,122.5
51750,51041,249.1
51735,51041,94.9
51840,51041,175
51065,51041,76.5
51103,51041,109.4
51169,51041,420.5
51063,51041,265.6
51530,51041,157.4
51685,51041,109.5
51167,51041,289.8
51187,51041,87.4
51165,51041,23
51195,51041,327
51083,51041,190.9
51053,51041,199.1
51117,51041,229.2
51031,51041,135.5
51007,51041,169.7
51036,51041,186.9
51017,51041,85.6
51127,51041,178
51181,51041,215.5
51790,51041,29.1
51600,51041,145.8
51091,51041,67.1
51690,51041,187.2
51191,51041,251.9
51139,51041,61
51073,51041,210
51069,51041,94.8
51093,51041,232.6
51095,51041,196.7
51067,51041,154
51003,51041,58.4
51099,51041,185.5
51125,51041,86.4
51175,51041,246.4
51061,51041,121.2
51005,51041,107.9
51153,51041,135.4
51041,51041,173.1
51027,51041,310.8
51149,51041,193.9
51089,51041,185.8
51185,51041,254.4
51131,51041,304.2
51141,51041,214
51145,51041,138.1
51171,51041,56.7
51193,51041,221.6
51177,51041,149.4
51033,51041,176.7
51023,51041,107.6
51163,51041,67.3
51133,51041,233.6
51051,51041,345.7
51179,51041,166.8
51085,51041,141.5
51015,51041,35.6
51081,51041,221.3
51037,51041,184.9
51143,51041,175.8
51119,51041,207.8
51159,51041,206.2
51059,51041,149.1
51029,51041,126.8
51199,51041,213.4
51147,51041,162.5
51057,51041,200.2
51097,51041,193.1
51157,51041,90.2
51019,51041,127.8
51121,51041,155.3
51107,51041,137.5
51109,51041,114.4
51047,51041,109.7
51087,51041,146.9
51155,51041,167.7
51101,51041,173.6
51009,51041,110.6
51113,51041,89.7
51137,51041,108.6
51001,51041,349.5
51161,51041,126.8
51043,51041,102.1
51820,51041,38.8
51183,51041,206.2
51079,51041,57.6
51740,51041,251.7
51520,51041,265.7
51660,51041,14.9
51510,51041,168.3
51650,51041,225.4
51021,51041,208.3
51730,51041,175.1
51610,51041,154.2
51197,51041,201.4
51680,51041,121.4
51710,51041,242.1
51700,51041,218.4
51540,51041,67.9
51013,51041,159.5
51550,51041,273.6
51670,51041,172.9
51035,51041,208.2
51115,51041,231
51077,51041,233.2
51640,51041,216.3
51775,51041,120.3
51620,51041,247.6
51830,51041,199.5
51570,51041,166.7
51720,51041,322.9
51760,51041,146.3
51105,51041,356.3
51071,51041,188.3
51590,51041,200.3
51011,51041,129.1
51630,51041,150.9
51800,51041,245.4
51075,51041,115.9
51025,51041,228.8
51135,51041,196.5
51045,51041,149.4
51580,51041,104.7
51678,51041,64.3
51810,51041,273.3
51173,51041,225
51683,51041,131.3
51770,51041,120.2
51049,51041,148.5
51595,51041,217.9
51111,51041,217.5
51750,51041,160.3
51735,51041,228
51840,51041,89.1
51065,51041,98.1
51103,51041,242.5
51169,51041,331.7
51063,51041,176.8
51530,51041,68.6
51685,51041,139
51167,51041,462
51187,51041,243.7
51165,51041,238.1
51195,51041,499.3
51083,51041,211.5
51053,51041,124.6
51117,51041,162.2
51031,51041,243
51007,51041,141.8
51036,51041,71.8
51017,51041,277.2
51127,51041,68.1
51181,51041,62.2
51790,51041,206.3
51600,51041,200
51091,51041,260
51690,51041,271.2
51191,51041,424.1
51139,51041,246.1
51073,51041,48.9
51069,51041,267.1
51093,51041,39.4
51095,51041,44.5
51067,51041,309.1
51003,51041,172.6
51099,51041,157.5
51125,51041,213.7
51175,51041,81.2
51061,51041,199.5
51005,51041,280.2
51153,51041,188
51041,51041,120.9
51027,51041,483
51149,51041,96.9
51089,51041,272.3
51185,51041,426.6
51131,51041,85.5
51141,51041,310.9
51145,51041,133
51171,51041,269.5
51193,51041,136.7
51177,51041,147.7
51033,51041,126.8
51023,51041,279.8
51163,51041,239.5
51133,51041,122.4
51051,51041,517.9
51179,51041,158.8
51085,51041,101.7
51015,51041,210.6
51081,51041,108.2
51037,51041,210.4
51143,51041,256.6
51119,51041,77.5
51159,51041,120.4
51059,51041,201.6
51029,51041,191.2
51199,51041,33.8
51147,51041,179.6
51057,51041,121
51097,51041,93.8
51157,51041,225.7
51019,51041,263.3
51121,51041,327.6
51107,51041,233.6
51109,51041,153.2
51047,51041,189.3
51087,51041,82.9
51155,51041,340
51101,51041,93.3
51009,51041,240
51113,51041,203.5
51137,51041,181.7
51001,51041,130.7
51161,51041,299
51043,51041,252
51820,51041,194.5
51183,51041,92.4
51079,51041,192.4
51740,51041,32.9
51520,51041,437.9
51660,51041,227.9
51510,51041,199.4
51650,51041,6.5
51021,51041,380.5
51730,51041,97.9
51610,51041,205.4
51197,51041,373.6
51680,51041,237.6
51710,51041,23.3
51700,51041,16.4
51540,51041,165.3
51013,51041,204.7
51550,51041,54.9
