geoid,region_name,3sfca_capacity,2sfca30_capacity,norm_3sfca,norm_2sfca,college_capacity
51003010903,"Census Tract 109.03, Albemarle County, Virginia",3.483319949306826,0.04706063143363375,16.231408444880955,5.03045949869392,NA
51003011000,"Census Tract 110, Albemarle County, Virginia",2.5116749420372284,0.03200122937487095,11.703783303940174,3.420712459111866,NA
51003011100,"Census Tract 111, Albemarle County, Virginia",1.1738025742279563,0.010353338915399425,5.469629345916979,1.1067010897126626,NA
51003011201,"Census Tract 112.01, Albemarle County, Virginia",0.09922284263572159,0,0.4623538777145744,0,NA
51003011202,"Census Tract 112.02, Albemarle County, Virginia",2.3800634031530583,0.03200122937487095,11.090506121603418,3.420712459111866,NA
51003011301,"Census Tract 113.01, Albemarle County, Virginia",0.15864214601761586,0,0.7392331184210584,0,NA
51003011302,"Census Tract 113.02, Albemarle County, Virginia",3.483319949306826,0.04706063143363375,16.231408444880955,5.03045949869392,NA
51003011303,"Census Tract 113.03, Albemarle County, Virginia",3.483319949306826,0.04706063143363375,16.231408444880955,5.03045949869392,NA
51003011400,"Census Tract 114, Albemarle County, Virginia",0.10051696497115462,0,0.4683841673548461,0,NA
51005070100,"Census Tract 701, Alleghany County, Virginia",0.20778808313424396,0,0.9682410161610202,0,NA
51005080100,"Census Tract 801, Alleghany County, Virginia",0.20778808313424396,0,0.9682410161610202,0,NA
51005080201,"Census Tract 802.01, Alleghany County, Virginia",0,0,0,0,NA
51005080202,"Census Tract 802.02, Alleghany County, Virginia",0,0,0,0,NA
51005080301,"Census Tract 803.01, Alleghany County, Virginia",0,0,0,0,NA
51005080302,"Census Tract 803.02, Alleghany County, Virginia",0,0,0,0,NA
51007930100,"Census Tract 9301, Amelia County, Virginia",0.09849777736877341,0,0.4589752531069283,0,NA
51007930200,"Census Tract 9302, Amelia County, Virginia",0.0764799486996607,0,0.35637762343214174,0,NA
51009010100,"Census Tract 101, Amherst County, Virginia",0.40734081611580963,0.0044112296079137706,1.8981073397987953,0.4715302622605772,NA
51009010200,"Census Tract 102, Amherst County, Virginia",0.6590381345933006,0.011634095044544747,3.070954520116649,1.2436051566386523,472
51009010300,"Census Tract 103, Amherst County, Virginia",0.3312392150807189,0.00424604851959744,1.54349272279936,0.45387353413321896,NA
51009010401,"Census Tract 104.01, Amherst County, Virginia",4.181192735397988,0.21762698578341477,19.483322824973097,23.262835717582174,NA
51009010402,"Census Tract 104.02, Amherst County, Virginia",9.759512483030973,0.6452238243030738,45.47691157871199,68.97001202217815,NA
51009010502,"Census Tract 105.02, Amherst County, Virginia",9.855431325914461,0.6380549035024089,45.92386963569785,68.20370344028107,NA
51009010503,"Census Tract 105.03, Amherst County, Virginia",10.479130708092681,0.6373537011847054,48.830154319931104,68.12874971033438,NA
51009010504,"Census Tract 105.04, Amherst County, Virginia",3.703953228694768,0.2261245475303951,17.259504894933407,24.17116692571987,NA
51009010600,"Census Tract 106, Amherst County, Virginia",4.63877579651049,0.20975686266504628,21.615546585771746,22.421573405738382,NA
51011040100,"Census Tract 401, Appomattox County, Virginia",11.264597864967962,0.1971568892107,52.49023677828213,21.074722455893117,NA
51011040200,"Census Tract 402, Appomattox County, Virginia",0.4902588785303226,0,2.284484978974869,0,NA
51011040300,"Census Tract 403, Appomattox County, Virginia",0.4902588785303226,0,2.284484978974869,0,NA
51013100100,"Census Tract 1001, Arlington County, Virginia",0.424664043269138,0.02463034598112352,1.9788292888592252,2.632815457896916,NA
51013100200,"Census Tract 1002, Arlington County, Virginia",0.4688586650005858,0.024149967348919273,2.184765282919401,2.581466268994738,NA
51013100300,"Census Tract 1003, Arlington County, Virginia",0.471516441321938,0.024149967348919273,2.1971498624741974,2.581466268994738,197
51013100400,"Census Tract 1004, Arlington County, Virginia",0.5187036873804846,0.025527003109086246,2.4170307448828847,2.728661969705681,NA
51013100500,"Census Tract 1005, Arlington County, Virginia",0.4967051860148476,0.025548925079014698,2.314523175656584,2.731005278294988,NA
51013100600,"Census Tract 1006, Arlington County, Virginia",0.4967051860148476,0.025548925079014698,2.314523175656584,2.731005278294988,NA
51013100700,"Census Tract 1007, Arlington County, Virginia",0.4967051860148476,0.025548925079014698,2.314523175656584,2.731005278294988,NA
51013100800,"Census Tract 1008, Arlington County, Virginia",0.49408740016481995,0.025548925079014698,2.3023249417959577,2.731005278294988,NA
51013100900,"Census Tract 1009, Arlington County, Virginia",0.4782843572455605,0.025770868845245803,2.228686674847345,2.7547295483058494,NA
51013101000,"Census Tract 1010, Arlington County, Virginia",0.4530680961012436,0.02437191111515038,2.11118514181486,2.6051905390055996,NA
51013101100,"Census Tract 1011, Arlington County, Virginia",0.424664043269138,0.02463034598112352,1.9788292888592252,2.632815457896916,NA
51013101200,"Census Tract 1012, Arlington County, Virginia",0.49117912509168027,0.02561470228434448,2.2887731000848364,2.7380364114793223,NA
51013101300,"Census Tract 1013, Arlington County, Virginia",0.4621144558907809,0.025770868845245803,2.153338938428504,2.7547295483058494,NA
51013101401,"Census Tract 1014.01, Arlington County, Virginia",0.49408740016481995,0.025548925079014698,2.3023249417959577,2.731005278294988,NA
51013101402,"Census Tract 1014.02, Arlington County, Virginia",0.49408740016481995,0.025548925079014698,2.3023249417959577,2.731005278294988,NA
51013101403,"Census Tract 1014.03, Arlington County, Virginia",0.49408740016481995,0.025548925079014698,2.3023249417959577,2.731005278294988,NA
51013101404,"Census Tract 1014.04, Arlington County, Virginia",0.49408740016481995,0.025548925079014698,2.3023249417959577,2.731005278294988,NA
51013101500,"Census Tract 1015, Arlington County, Virginia",0.4967051860148476,0.025548925079014698,2.314523175656584,2.731005278294988,NA
51013101601,"Census Tract 1016.01, Arlington County, Virginia",0.48403655436561843,0.025650633468888386,2.2554904891021073,2.741877209256188,NA
51013101602,"Census Tract 1016.02, Arlington County, Virginia",0.48403655436561843,0.025650633468888386,2.2554904891021073,2.741877209256188,NA
51013101603,"Census Tract 1016.03, Arlington County, Virginia",0.4697363833486547,0.027118081428735605,2.188855233086025,2.89873735548824,NA
51013101701,"Census Tract 1017.01, Arlington County, Virginia",0.48403655436561843,0.025650633468888386,2.2554904891021073,2.741877209256188,NA
51013101702,"Census Tract 1017.02, Arlington County, Virginia",0.4651532385367521,0.025650633468888386,2.167498913113514,2.741877209256188,NA
51013101703,"Census Tract 1017.03, Arlington County, Virginia",0.4339121999339448,0.02505386991365639,2.021923408943888,2.678087268419448,NA
51013101801,"Census Tract 1018.01, Arlington County, Virginia",0.4651532385367521,0.025650633468888386,2.167498913113514,2.741877209256188,NA
51013101802,"Census Tract 1018.02, Arlington County, Virginia",0.4651532385367521,0.025650633468888386,2.167498913113514,2.741877209256188,340
51013101803,"Census Tract 1018.03, Arlington County, Virginia",0.4697363833486547,0.027118081428735605,2.188855233086025,2.89873735548824,NA
51013101900,"Census Tract 1019, Arlington County, Virginia",0.4651532385367521,0.025650633468888386,2.167498913113514,2.741877209256188,NA
51013102001,"Census Tract 1020.01, Arlington County, Virginia",0.451421905705624,0.02587257723511949,2.10351430219111,2.76560147926705,NA
51013102002,"Census Tract 1020.02, Arlington County, Virginia",0.47671225201351136,0.025548925079014698,2.2213610537413073,2.731005278294988,NA
51013102003,"Census Tract 1020.03, Arlington County, Virginia",0.45633611044252503,0.02734002519496671,2.126413279439032,2.922461625499101,NA
51013102100,"Census Tract 1021, Arlington County, Virginia",0.41435324602188023,0.02519602725994226,1.9307835267850584,2.693282916058417,NA
51013102200,"Census Tract 1022, Arlington County, Virginia",0.3993970995157487,0.023631411791211646,1.8610915874181881,2.5260362279730924,NA
51013102301,"Census Tract 1023.01, Arlington County, Virginia",0.45633611044252503,0.02734002519496671,2.126413279439032,2.922461625499101,NA
51013102302,"Census Tract 1023.02, Arlington County, Virginia",0.40514852656228184,0.02529773564981595,1.8878918133210063,2.704154847019617,NA
51013102400,"Census Tract 1024, Arlington County, Virginia",0.4169772612458273,0.025075791883584844,1.9430107879856686,2.6804305770087558,NA
51013102500,"Census Tract 1025, Arlington County, Virginia",0.46041547229451885,0.024479071492858474,2.1454220955620973,2.6166452501623234,NA
51013102600,"Census Tract 1026, Arlington County, Virginia",0.4489937626951618,0.0248882121750212,2.0921997570046313,2.660379589634374,NA
51013102701,"Census Tract 1027.01, Arlington County, Virginia",0.40514852656228184,0.02529773564981595,1.8878918133210063,2.704154847019617,NA
51013102702,"Census Tract 1027.02, Arlington County, Virginia",0.4639805055914404,0.022856834882852693,2.162034267973491,2.443239256334108,NA
51013102801,"Census Tract 1028.01, Arlington County, Virginia",0.40878630879067857,0.023222271109048922,1.9048429777394187,2.4823018885010417,NA
51013102802,"Census Tract 1028.02, Arlington County, Virginia",0.4064636593089135,0.023222271109048922,1.8940200062749906,2.4823018885010417,NA
51013102901,"Census Tract 1029.01, Arlington County, Virginia",0.4639805055914404,0.022856834882852693,2.162034267973491,2.443239256334108,NA
51013102902,"Census Tract 1029.02, Arlington County, Virginia",0.44700256810155276,0.02295854327272638,2.08292128324613,2.4541111872953083,NA
51013103000,"Census Tract 1030, Arlington County, Virginia",0.4255980712013212,0.02295854327272638,1.983181627744779,2.4541111872953083,NA
51013103100,"Census Tract 1031, Arlington County, Virginia",0.44658567457957027,0.0248882121750212,2.0809786626623765,2.660379589634374,NA
51013103200,"Census Tract 1032, Arlington County, Virginia",0.4489937626951618,0.0248882121750212,2.0921997570046313,2.660379589634374,NA
51013103300,"Census Tract 1033, Arlington County, Virginia",0.46041547229451885,0.024479071492858474,2.1454220955620973,2.6166452501623234,NA
51013103401,"Census Tract 1034.01, Arlington County, Virginia",0.4546041397467866,0.023011623533011255,2.118342724857134,2.459785103930272,NA
51013103402,"Census Tract 1034.02, Arlington County, Virginia",0.2939782951697103,0.011637910824980488,1.3698660623405836,1.244013037458632,295
51013103501,"Census Tract 1035.01, Arlington County, Virginia",0.46041547229451885,0.024479071492858474,2.1454220955620973,2.6166452501623234,NA
51013103502,"Census Tract 1035.02, Arlington County, Virginia",0.478932478236465,0.024357501002821805,2.23170675818111,2.6036501965955585,NA
51013103503,"Census Tract 1035.03, Arlington County, Virginia",0.2939782951697103,0.011637910824980488,1.3698660623405836,1.244013037458632,NA
51013103601,"Census Tract 1036.01, Arlington County, Virginia",0.2939782951697103,0.011637910824980488,1.3698660623405836,1.244013037458632,NA
51013103602,"Census Tract 1036.02, Arlington County, Virginia",0.2939782951697103,0.011637910824980488,1.3698660623405836,1.244013037458632,NA
51013103700,"Census Tract 1037, Arlington County, Virginia",0.2939782951697103,0.011637910824980488,1.3698660623405836,1.244013037458632,NA
51013103800,"Census Tract 1038, Arlington County, Virginia",0.4908345155526166,0.024201334441920484,2.2871673049629564,2.5869570597690315,NA
51013980100,"Census Tract 9801, Arlington County, Virginia",0.27916463617884335,0.010170462865133267,1.3008380795129386,1.0871528912265804,NA
51013980200,"Census Tract 9802, Arlington County, Virginia",0.248146607425413,0.010238953094885065,1.1563017460210414,1.0944740281583818,NA
51015070100,"Census Tract 701, Augusta County, Virginia",0.039803539253827326,0,0.18547463700809044,0,NA
51015070200,"Census Tract 702, Augusta County, Virginia",0.47203779337159113,0.005677295504087415,2.1995792339314995,0.6068640437964399,NA
51015070300,"Census Tract 703, Augusta County, Virginia",1.5859635119846187,0.08679254383587148,7.390197259032405,9.277529078008293,NA
51015070400,"Census Tract 704, Augusta County, Virginia",0.44788620219935826,0.005677295504087415,2.0870387993417046,0.6068640437964399,NA
51015070500,"Census Tract 705, Augusta County, Virginia",0.3061837952942417,0.007234396954883047,1.4267406706678314,0.7733075347774566,NA
51015070600,"Census Tract 706, Augusta County, Virginia",0.5322877874076184,0.022360863315093057,2.480329287395583,2.390223289312139,NA
51015070700,"Census Tract 707, Augusta County, Virginia",1.5889271810566492,0.09595991930579553,7.4040072230620275,10.257458790082117,NA
51015070800,"Census Tract 708, Augusta County, Virginia",0.5826464674483075,0.022360863315093057,2.7149882668695065,2.390223289312139,NA
51015070900,"Census Tract 709, Augusta County, Virginia",0.5322877874076184,0.022360863315093057,2.480329287395583,2.390223289312139,NA
51015071000,"Census Tract 710, Augusta County, Virginia",0.3013663589668032,0.007234396954883047,1.404292610246789,0.7733075347774566,NA
51015071101,"Census Tract 711.01, Augusta County, Virginia",0.5322877874076184,0.022360863315093057,2.480329287395583,2.390223289312139,NA
51015071102,"Census Tract 711.02, Augusta County, Virginia",0.29243280167341146,0.007234396954883047,1.3626644453337033,0.7733075347774566,NA
51015071200,"Census Tract 712, Augusta County, Virginia",0.18808938700372813,0,0.8764499698663419,0,NA
51017920100,"Census Tract 9201, Bath County, Virginia",0.20778808313424396,0,0.9682410161610202,0,NA
51019030101,"Census Tract 301.01, Bedford County, Virginia",5.49479256495141,0.21646746038449313,25.604372764945037,23.13889038622367,NA
51019030103,"Census Tract 301.03, Bedford County, Virginia",4.930788950298499,0.21792892236857248,22.976255575870177,23.2951106726038,NA
51019030104,"Census Tract 301.04, Bedford County, Virginia",12.627462140000711,0.6301660543545815,58.84084683561988,67.36043944401668,NA
51019030201,"Census Tract 302.01, Bedford County, Virginia",12.594443298123686,0.20216646599773713,58.68698720840142,21.61021193754884,NA
51019030202,"Census Tract 302.02, Bedford County, Virginia",0.6971376269685584,0,3.2484887206165194,0,NA
51019030300,"Census Tract 303, Bedford County, Virginia",0.5136315480306908,0,2.3933958314457082,0,NA
51019030401,"Census Tract 304.01, Bedford County, Virginia",0.5779938133918742,0,2.693308051028946,0,NA
51019030402,"Census Tract 304.02, Bedford County, Virginia",0.44019473520832797,0,2.051198467678638,0,NA
51019030501,"Census Tract 305.01, Bedford County, Virginia",1.6707628529077996,0,7.7853411902279195,0,NA
51019030503,"Census Tract 305.03, Bedford County, Virginia",0,0,0,0,NA
51019030504,"Census Tract 305.04, Bedford County, Virginia",0.6889386263842884,0,3.2102834080813945,0,NA
51019030601,"Census Tract 306.01, Bedford County, Virginia",0.02212356182124707,0,0.10309031998272085,0,NA
51019030602,"Census Tract 306.02, Bedford County, Virginia",0.06850281640390855,0.0011286477780029197,0.31920616218380876,0.12064472495532305,NA
51019030603,"Census Tract 306.03, Bedford County, Virginia",0.06850281640390855,0.0011286477780029197,0.31920616218380876,0.12064472495532305,NA
51019030604,"Census Tract 306.04, Bedford County, Virginia",0.02212356182124707,0,0.10309031998272085,0,NA
51019030605,"Census Tract 306.05, Bedford County, Virginia",0.5038741122309969,0,2.3479285966971313,0,NA
51019050100,"Census Tract 501, Bedford County, Virginia",0.3616574166052475,0,1.6852340099302119,0,NA
51021040100,"Census Tract 401, Bland County, Virginia",0,0,0,0,NA
51021040200,"Census Tract 402, Bland County, Virginia",0,0,0,0,NA
51023040100,"Census Tract 401, Botetourt County, Virginia",0.0638358798845001,0,0.29745939360232254,0,NA
51023040200,"Census Tract 402, Botetourt County, Virginia",0.1016940709553886,0,0.4738691897734205,0,NA
51023040301,"Census Tract 403.01, Botetourt County, Virginia",0.0867081520968777,0.0011286477780029197,0.40403851861651474,0.12064472495532305,NA
51023040302,"Census Tract 403.02, Botetourt County, Virginia",0.06850281640390855,0.0011286477780029197,0.31920616218380876,0.12064472495532305,NA
51023040401,"Census Tract 404.01, Botetourt County, Virginia",0.11530069652634034,0.0024790513233100067,0.5372726957426694,0.2649936241225575,NA
51023040402,"Census Tract 404.02, Botetourt County, Virginia",0.23335687190750012,0.011094883227708111,1.087385240653575,1.1859671028518246,NA
51023040501,"Census Tract 405.01, Botetourt County, Virginia",0.10536599003648885,0.0024790513233100067,0.4909794234726679,0.2649936241225575,NA
51023040502,"Census Tract 405.02, Botetourt County, Virginia",0.22431443887570923,0.0011286477780029197,1.0452497417587092,0.12064472495532305,NA
51025930100,"Census Tract 9301, Brunswick County, Virginia",0.359508128014255,0,1.6752188572901956,0,NA
51025930201,"Census Tract 9302.01, Brunswick County, Virginia",0.359508128014255,0,1.6752188572901956,0,NA
51025930202,"Census Tract 9302.02, Brunswick County, Virginia",0,0,0,0,NA
51025930203,"Census Tract 9302.03, Brunswick County, Virginia",0,0,0,0,NA
51025930300,"Census Tract 9303, Brunswick County, Virginia",0,0,0,0,NA
51027010100,"Census Tract 101, Buchanan County, Virginia",0.21648806409469587,0.003944979964645488,1.0087807731993834,0.42169136560129195,314
51027010200,"Census Tract 102, Buchanan County, Virginia",0.015836289556430475,0,0.07379318804549587,0,NA
51027010300,"Census Tract 103, Buchanan County, Virginia",0.21648806409469587,0.003944979964645488,1.0087807731993834,0.42169136560129195,NA
51027010400,"Census Tract 104, Buchanan County, Virginia",0.14214955149462594,0.0040939706081590714,0.662381711741713,0.43761744595863644,NA
51027010500,"Census Tract 105, Buchanan County, Virginia",0.04248809378045477,1.489906435135836e-4,0.19798399636881048,0.015926080357344555,NA
51027010600,"Census Tract 106, Buchanan County, Virginia",0.04248809378045477,1.489906435135836e-4,0.19798399636881048,0.015926080357344555,188
51027010700,"Census Tract 107, Buchanan County, Virginia",0.015836289556430475,0,0.07379318804549587,0,NA
51029930101,"Census Tract 9301.01, Buckingham County, Virginia",0.23228097040812934,0,1.0823718060748129,0,NA
51029930102,"Census Tract 9301.02, Buckingham County, Virginia",0.19699555473754682,0,0.9179505062138567,0,NA
51029930201,"Census Tract 9302.01, Buckingham County, Virginia",0.19699555473754682,0,0.9179505062138567,0,NA
51029930202,"Census Tract 9302.02, Buckingham County, Virginia",0.5554687251691991,0,2.588346717439141,0,NA
51031020101,"Census Tract 201.01, Campbell County, Virginia",15.467224268883903,0.6172220443931803,72.07343519127186,65.97681334555801,NA
51031020102,"Census Tract 201.02, Campbell County, Virginia",0.588013319794581,0,2.739996469895206,0,NA
51031020200,"Census Tract 202, Campbell County, Virginia",21.460367787155224,0.9162385090706233,100,97.93962746809632,NA
51031020300,"Census Tract 203, Campbell County, Virginia",12.627462140000711,0.6301660543545815,58.84084683561988,67.36043944401668,NA
51031020401,"Census Tract 204.01, Campbell County, Virginia",12.627462140000711,0.6301660543545815,58.84084683561988,67.36043944401668,NA
51031020402,"Census Tract 204.02, Campbell County, Virginia",14.008983593742014,0.6287045923705022,65.27839472596028,67.20421915763656,NA
51031020403,"Census Tract 204.03, Campbell County, Virginia",7.339513361498968,0.2033475026705006,34.20031489810683,21.736456676895088,NA
51031020500,"Census Tract 205, Campbell County, Virginia",17.679778947575723,0.6162140660614813,82.38339213439616,65.86906735875961,NA
51031020600,"Census Tract 206, Campbell County, Virginia",0.588013319794581,0,2.739996469895206,0,NA
51031020700,"Census Tract 207, Campbell County, Virginia",0.588013319794581,0,2.739996469895206,0,NA
51031020800,"Census Tract 208, Campbell County, Virginia",0.588013319794581,0,2.739996469895206,0,NA
51031020900,"Census Tract 209, Campbell County, Virginia",0.6971376269685584,0,3.2484887206165194,0,NA
51033030100,"Census Tract 301, Caroline County, Virginia",0.06105660799485723,0,0.28450867478329855,0,NA
51033030201,"Census Tract 302.01, Caroline County, Virginia",0.05428046409355143,0,0.25293352207150976,0,NA
51033030202,"Census Tract 302.02, Caroline County, Virginia",0.04407608326346022,0,0.2053836341511411,0,NA
51033030300,"Census Tract 303, Caroline County, Virginia",0.054761020095186165,0,0.25517279404671966,0,NA
51033030400,"Census Tract 304, Caroline County, Virginia",0.027023791753585085,0,0.12592417810173676,0,NA
51033030500,"Census Tract 305, Caroline County, Virginia",0.2861415643859073,0.0023339395969223234,1.3333488373725495,0.2494821734653722,NA
51033030600,"Census Tract 306, Caroline County, Virginia",0.5541849606703971,0.007487298226108737,2.5823646927528245,0.8003409502526216,NA
51035080100,"Census Tract 801, Carroll County, Virginia",0,0,0,0,NA
51035080200,"Census Tract 802, Carroll County, Virginia",0.35773460046491173,0,1.6669546580605592,0,NA
51035080300,"Census Tract 803, Carroll County, Virginia",0,0,0,0,NA
51035080400,"Census Tract 804, Carroll County, Virginia",0,0,0,0,NA
51035080500,"Census Tract 805, Carroll County, Virginia",0,0,0,0,NA
51035080601,"Census Tract 806.01, Carroll County, Virginia",0,0,0,0,NA
51035080602,"Census Tract 806.02, Carroll County, Virginia",0,0,0,0,NA
51036600100,"Census Tract 6001, Charles City County, Virginia",0.07853285834415114,0,0.36594367404623784,0,NA
51036600200,"Census Tract 6002, Charles City County, Virginia",0.1187703818555892,0,0.5534405702342036,0,NA
51036600300,"Census Tract 6003, Charles City County, Virginia",0.1091280106690975,0,0.50850950809153606,0,NA
51037930100,"Census Tract 9301, Charlotte County, Virginia",0.19699555473754682,0,0.9179505062138567,0,NA
51037930200,"Census Tract 9302, Charlotte County, Virginia",0,0,0,0,NA
51037930300,"Census Tract 9303, Charlotte County, Virginia",0.19699555473754682,0,0.9179505062138567,0,NA
51041100106,"Census Tract 1001.06, Chesterfield County, Virginia",0.9366063305910336,0.05410909078516892,4.364353583686599,5.783891575908833,NA
51041100107,"Census Tract 1001.07, Chesterfield County, Virginia",1.0227579758392293,0.05410909078516892,4.765798918187159,5.783891575908833,NA
51041100205,"Census Tract 1002.05, Chesterfield County, Virginia",1.1875480144494397,0.04678078600644468,5.533679693785251,5.000545937305469,NA
51041100206,"Census Tract 1002.06, Chesterfield County, Virginia",1.1875480144494397,0.04678078600644468,5.533679693785251,5.000545937305469,931
51041100208,"Census Tract 1002.08, Chesterfield County, Virginia",0.41064565736459124,0.017637550322267558,1.913507081693059,1.8853334485633786,NA
51041100209,"Census Tract 1002.09, Chesterfield County, Virginia",1.092323887960336,0.052017881515790225,5.0899588431756975,5.560355613631359,NA
51041100210,"Census Tract 1002.10, Chesterfield County, Virginia",1.0961307207153312,0.05227555506478169,5.107697741188777,5.587899152946472,NA
51041100300,"Census Tract 1003, Chesterfield County, Virginia",1.3638349651729518,0.09155751888418495,6.355133233034592,9.78687230742567,NA
51041100403,"Census Tract 1004.03, Chesterfield County, Virginia",1.2916489777039708,0.04298776889070616,6.018764405692374,4.59509836048144,NA
51041100404,"Census Tract 1004.04, Chesterfield County, Virginia",1.443571121462754,0.0913897589293019,6.72668397755411,9.768939916107632,NA
51041100405,"Census Tract 1004.05, Chesterfield County, Virginia",1.3638349651729518,0.09155751888418495,6.355133233034592,9.78687230742567,NA
51041100406,"Census Tract 1004.06, Chesterfield County, Virginia",0.8405944263888274,0.06058074747962059,3.9169618839988027,6.475667395721219,NA
51041100407,"Census Tract 1004.07, Chesterfield County, Virginia",1.595488662762677,0.08972398316379773,7.434582103097191,9.59087988446331,NA
51041100409,"Census Tract 1004.09, Chesterfield County, Virginia",1.121778608419102,0.057802746518976066,5.227210547111524,6.178718100861831,NA
51041100410,"Census Tract 1004.10, Chesterfield County, Virginia",1.2806224329705291,0.057722513497075474,5.967383437561709,6.170141739796682,NA
51041100505,"Census Tract 1005.05, Chesterfield County, Virginia",1.7470889047474834,0.05692583813096478,8.141001692399591,6.084982594227658,NA
51041100506,"Census Tract 1005.06, Chesterfield County, Virginia",3.3066486568206703,0.13287128566218268,15.408163968186111,14.203031296033544,NA
51041100507,"Census Tract 1005.07, Chesterfield County, Virginia",3.3066486568206703,0.13287128566218268,15.408163968186111,14.203031296033544,NA
51041100508,"Census Tract 1005.08, Chesterfield County, Virginia",2.998083160239607,0.1468093549024413,13.970325159264343,15.69291552977976,NA
51041100509,"Census Tract 1005.09, Chesterfield County, Virginia",3.3066486568206703,0.13287128566218268,15.408163968186111,14.203031296033544,NA
51041100510,"Census Tract 1005.10, Chesterfield County, Virginia",1.2916489777039708,0.04298776889070616,6.018764405692374,4.59509836048144,NA
51041100600,"Census Tract 1006, Chesterfield County, Virginia",5.129933062393671,0.1953989495032098,23.90421782735762,20.886810729461093,244
51041100701,"Census Tract 1007.01, Chesterfield County, Virginia",5.421778448812327,0.1953989495032098,25.26414506305642,20.886810729461093,NA
51041100702,"Census Tract 1007.02, Chesterfield County, Virginia",5.421778448812327,0.1953989495032098,25.26414506305642,20.886810729461093,NA
51041100703,"Census Tract 1007.03, Chesterfield County, Virginia",1.411319208550525,0.04298776889070616,6.5763980494092404,4.59509836048144,NA
51041100804,"Census Tract 1008.04, Chesterfield County, Virginia",1.2174589096944823,0.04844656177194886,5.67305705926985,5.178605968949792,NA
51041100805,"Census Tract 1008.05, Chesterfield County, Virginia",0.5306638885669739,0.017319675480565608,2.472762320898315,1.851354802971034,NA
51041100806,"Census Tract 1008.06, Chesterfield County, Virginia",1.4903234152876932,0.08972398316379773,6.944538090254462,9.59087988446331,NA
51041100807,"Census Tract 1008.07, Chesterfield County, Virginia",0.8337629611050599,0.060307444371271765,3.8851289473430923,6.446453163452475,NA
51041100812,"Census Tract 1008.12, Chesterfield County, Virginia",0.579650497183655,0.017319675480565608,2.7010277872804958,1.851354802971034,NA
51041100814,"Census Tract 1008.14, Chesterfield County, Virginia",0.9087259768546762,0.060307444371271765,4.234438038841907,6.446453163452475,NA
51041100815,"Census Tract 1008.15, Chesterfield County, Virginia",0.9087259768546762,0.060307444371271765,4.234438038841907,6.446453163452475,NA
51041100816,"Census Tract 1008.16, Chesterfield County, Virginia",0.9954606810845141,0.057802746518976066,4.638600283823337,6.178718100861831,NA
51041100817,"Census Tract 1008.17, Chesterfield County, Virginia",1.0852926896892614,0.05692583813096478,5.057195200255826,6.084982594227658,NA
51041100818,"Census Tract 1008.18, Chesterfield County, Virginia",0.579650497183655,0.017319675480565608,2.7010277872804958,1.851354802971034,NA
